candidate_id,candidate_version,target_response_class,search_campaign_id,parent_or_anchor_id,search_generation_method,active_parameter_schema,active_parameter_count,canonical_parameter_json,parameter_sha256,source_commit,analysis_commit,registry_commit,qualified_domain_sha256,Tref_K,cleave_G00_eV,cleave_gT_eV_per_K,cleave_sigc0_GPa,cleave_sT_GPa_per_K,cleave_exp_a,cleave_exp_n,cleave_floor_frac,emit_G00_eV,emit_gT_eV_per_K,emit_sigc0_GPa,emit_sT_GPa_per_K,emit_exp_a,emit_exp_n,emit_floor_frac,peierls_H0_eV,peierls_activation_entropy_kB,peierls_exp_a,peierls_exp_n,peierls_nu0_s,taylor_H0_eV,taylor_activation_entropy_kB,taylor_exp_a,taylor_exp_n,taylor_nu0_s,rho_source0_m2,taylor_corr_rho_c_m2,taylor_corr_scale,c_blunt
oneD_v2_peak_R_41f8789bcbc1f097,oneD_v2_fracture_option_bank_v1,Peak,oneD_v2_peak_dbtt_R_v1,v913_zeroD_sobol_0242980,SOBOL_LOCAL_MATERIAL,V913_ACTIVE_CANDIDATE_29,29,"{""Tref_K"":481.33,""c_blunt"":6.070267261191762,""cleave_G00_eV"":4.431657155416051,""cleave_exp_a"":1.0952997134160791,""cleave_exp_n"":0.9765095624258061,""cleave_floor_frac"":0.0184513317135146,""cleave_gT_eV_per_K"":0.009818635455831266,""cleave_sT_GPa_per_K"":-0.0020603266390436283,""cleave_sigc0_GPa"":5.774076395161329,""emit_G00_eV"":1.8487270130094766,""emit_exp_a"":0.12467190223353747,""emit_exp_n"":1.7714388605493245,""emit_floor_frac"":0.0058420097608974,""emit_gT_eV_per_K"":-0.00035581081683140137,""emit_sT_GPa_per_K"":0.0031425433709946185,""emit_sigc0_GPa"":5.4228651274844575,""peierls_H0_eV"":5.480797531252669,""peierls_activation_entropy_kB"":8.079823212926017,""peierls_exp_a"":1.9097672308795155,""peierls_exp_n"":1.1372957159765065,""peierls_nu0_s"":1000000000000.0,""rho_source0_m2"":5700429692482955.0,""taylor_H0_eV"":1.6257791718649954,""taylor_activation_entropy_kB"":23.318559691507026,""taylor_corr_rho_c_m2"":95811088816654.14,""taylor_corr_scale"":1.7008218143090084,""taylor_exp_a"":0.4561179580539465,""taylor_exp_n"":1.2506696581840515,""taylor_nu0_s"":100000000000.0}",41f8789bcbc1f097eae880694e11ac6711dfbb6884b86b2b78981bfdb22943fb,5045feed8c87440676c580fe7f74989be4c4a995,04e21d940c5920f48d0f8dbc722900dfd4f6578b,04e21d940c5920f48d0f8dbc722900dfd4f6578b,119e8906d3c8166ad7b64e741d4cb09fc56f7bf46a98d6164fddc7d65e23270b,481.33,4.431657155416051,0.009818635455831266,5.774076395161329,-0.0020603266390436283,1.0952997134160791,0.9765095624258061,0.0184513317135146,1.8487270130094766,-0.00035581081683140137,5.4228651274844575,0.0031425433709946185,0.12467190223353747,1.7714388605493245,0.0058420097608974,5.480797531252669,8.079823212926017,1.9097672308795155,1.1372957159765065,1000000000000.0,1.6257791718649954,23.318559691507026,0.4561179580539465,1.2506696581840515,100000000000.0,5700429692482955.0,95811088816654.14,1.7008218143090084,6.070267261191762
oneD_v2_peak_R_544eb7cb2bdac134,oneD_v2_fracture_option_bank_v1,Peak,oneD_v2_peak_dbtt_R_v1,v913_zeroD_sobol_0242980,SOBOL_LOCAL_MATERIAL,V913_ACTIVE_CANDIDATE_29,29,"{""Tref_K"":481.33,""c_blunt"":1.7654356752613773,""cleave_G00_eV"":4.1394965010246985,""cleave_exp_a"":1.8484064269519338,""cleave_exp_n"":0.9043280666696061,""cleave_floor_frac"":0.0184513317135146,""cleave_gT_eV_per_K"":0.004194663864450772,""cleave_sT_GPa_per_K"":-0.0016815519484908632,""cleave_sigc0_GPa"":11.398577002072424,""emit_G00_eV"":3.8085923866378586,""emit_exp_a"":0.11379083209760328,""emit_exp_n"":1.4855842337618859,""emit_floor_frac"":0.0058420097608974,""emit_gT_eV_per_K"":0.0008201347761328462,""emit_sT_GPa_per_K"":-0.0006920020023864096,""emit_sigc0_GPa"":3.4217408477156073,""peierls_H0_eV"":4.6837520004608875,""peierls_activation_entropy_kB"":14.126759243411653,""peierls_exp_a"":1.9097672308795155,""peierls_exp_n"":1.1372957159765065,""peierls_nu0_s"":1000000000000.0,""rho_source0_m2"":3.773819340771521e+16,""taylor_H0_eV"":2.535511612952959,""taylor_activation_entropy_kB"":56.42276408420118,""taylor_corr_rho_c_m2"":27468977702939.543,""taylor_corr_scale"":0.9811176211790685,""taylor_exp_a"":0.4561179580539465,""taylor_exp_n"":1.2506696581840515,""taylor_nu0_s"":100000000000.0}",544eb7cb2bdac134a400da1ea5105c304f6a1c0ed324cdc75f450734badcb882,5045feed8c87440676c580fe7f74989be4c4a995,04e21d940c5920f48d0f8dbc722900dfd4f6578b,04e21d940c5920f48d0f8dbc722900dfd4f6578b,119e8906d3c8166ad7b64e741d4cb09fc56f7bf46a98d6164fddc7d65e23270b,481.33,4.1394965010246985,0.004194663864450772,11.398577002072424,-0.0016815519484908632,1.8484064269519338,0.9043280666696061,0.0184513317135146,3.8085923866378586,0.0008201347761328462,3.4217408477156073,-0.0006920020023864096,0.11379083209760328,1.4855842337618859,0.0058420097608974,4.6837520004608875,14.126759243411653,1.9097672308795155,1.1372957159765065,1000000000000.0,2.535511612952959,56.42276408420118,0.4561179580539465,1.2506696581840515,100000000000.0,3.773819340771521e+16,27468977702939.543,0.9811176211790685,1.7654356752613773
oneD_v2_peak_R_6cc35ae8ac83aebc,oneD_v2_fracture_option_bank_v1,Peak,oneD_v2_peak_dbtt_R_v1,v913_zeroD_sobol_0242980,SOBOL_LOCAL_MATERIAL,V913_ACTIVE_CANDIDATE_29,29,"{""Tref_K"":481.33,""c_blunt"":1.1678432218199586,""cleave_G00_eV"":2.99284006175382,""cleave_exp_a"":0.8830513165876996,""cleave_exp_n"":1.8165126755148548,""cleave_floor_frac"":0.0184513317135146,""cleave_gT_eV_per_K"":0.004821480922456253,""cleave_sT_GPa_per_K"":-0.0014813036194871092,""cleave_sigc0_GPa"":11.064442613147422,""emit_G00_eV"":1.354562288100843,""emit_exp_a"":0.11975195875369915,""emit_exp_n"":1.6015282079734219,""emit_floor_frac"":0.0058420097608974,""emit_gT_eV_per_K"":0.0023177202431400885,""emit_sT_GPa_per_K"":-0.0007785546163023313,""emit_sigc0_GPa"":10.40395337999603,""peierls_H0_eV"":5.746829366404026,""peierls_activation_entropy_kB"":3.464159889577431,""peierls_exp_a"":1.9097672308795155,""peierls_exp_n"":1.1372957159765065,""peierls_nu0_s"":1000000000000.0,""rho_source0_m2"":2.3544447322478596e+16,""taylor_H0_eV"":2.6670025492569835,""taylor_activation_entropy_kB"":26.819654910720267,""taylor_corr_rho_c_m2"":113022503433118.98,""taylor_corr_scale"":1.112096331993588,""taylor_exp_a"":0.4561179580539465,""taylor_exp_n"":1.2506696581840515,""taylor_nu0_s"":100000000000.0}",6cc35ae8ac83aebcd2ba2422640f888745d3e28ee7e9191f1992a37bbe8d0f50,5045feed8c87440676c580fe7f74989be4c4a995,04e21d940c5920f48d0f8dbc722900dfd4f6578b,04e21d940c5920f48d0f8dbc722900dfd4f6578b,119e8906d3c8166ad7b64e741d4cb09fc56f7bf46a98d6164fddc7d65e23270b,481.33,2.99284006175382,0.004821480922456253,11.064442613147422,-0.0014813036194871092,0.8830513165876996,1.8165126755148548,0.0184513317135146,1.354562288100843,0.0023177202431400885,10.40395337999603,-0.0007785546163023313,0.11975195875369915,1.6015282079734219,0.0058420097608974,5.746829366404026,3.464159889577431,1.9097672308795155,1.1372957159765065,1000000000000.0,2.6670025492569835,26.819654910720267,0.4561179580539465,1.2506696581840515,100000000000.0,2.3544447322478596e+16,113022503433118.98,1.112096331993588,1.1678432218199586
oneD_v2_peak_R_7834115ae79cd559,oneD_v2_fracture_option_bank_v1,Peak,oneD_v2_peak_dbtt_R_v1,v913_zeroD_sobol_0242980,SOBOL_LOCAL_MATERIAL,V913_ACTIVE_CANDIDATE_29,29,"{""Tref_K"":481.33,""c_blunt"":4.8575789443790285,""cleave_G00_eV"":5.229743009052955,""cleave_exp_a"":1.1649718307276258,""cleave_exp_n"":1.5895617018409476,""cleave_floor_frac"":0.0184513317135146,""cleave_gT_eV_per_K"":0.012122386939637788,""cleave_sT_GPa_per_K"":-0.002295485301005447,""cleave_sigc0_GPa"":11.217966442434385,""emit_G00_eV"":2.0174018455772673,""emit_exp_a"":0.13173668199687907,""emit_exp_n"":1.1080757313735077,""emit_floor_frac"":0.0058420097608974,""emit_gT_eV_per_K"":0.00018808904415358184,""emit_sT_GPa_per_K"":0.0020977653692033616,""emit_sigc0_GPa"":9.784718038631057,""peierls_H0_eV"":6.467184611153244,""peierls_activation_entropy_kB"":13.574169270193934,""peierls_exp_a"":1.9097672308795155,""peierls_exp_n"":1.1372957159765065,""peierls_nu0_s"":1000000000000.0,""rho_source0_m2"":6831991814241943.0,""taylor_H0_eV"":2.753559512399223,""taylor_activation_entropy_kB"":38.14622833680444,""taylor_corr_rho_c_m2"":53665734129386.54,""taylor_corr_scale"":0.7266810540381293,""taylor_exp_a"":0.4561179580539465,""taylor_exp_n"":1.2506696581840515,""taylor_nu0_s"":100000000000.0}",7834115ae79cd5599062495367866062658f85c02160a079d50b6ce39104d6f6,5045feed8c87440676c580fe7f74989be4c4a995,04e21d940c5920f48d0f8dbc722900dfd4f6578b,04e21d940c5920f48d0f8dbc722900dfd4f6578b,119e8906d3c8166ad7b64e741d4cb09fc56f7bf46a98d6164fddc7d65e23270b,481.33,5.229743009052955,0.012122386939637788,11.217966442434385,-0.002295485301005447,1.1649718307276258,1.5895617018409476,0.0184513317135146,2.0174018455772673,0.00018808904415358184,9.784718038631057,0.0020977653692033616,0.13173668199687907,1.1080757313735077,0.0058420097608974,6.467184611153244,13.574169270193934,1.9097672308795155,1.1372957159765065,1000000000000.0,2.753559512399223,38.14622833680444,0.4561179580539465,1.2506696581840515,100000000000.0,6831991814241943.0,53665734129386.54,0.7266810540381293,4.8575789443790285
oneD_v2_peak_R_85d5f262ec40ffe0,oneD_v2_fracture_option_bank_v1,Peak,oneD_v2_peak_dbtt_R_v1,v913_zeroD_sobol_0242980|v913_zeroD_sobol_0009771,ARCHIVED_MORPH_0.50,V913_ACTIVE_CANDIDATE_29,29,"{""Tref_K"":481.33,""c_blunt"":2.16697798437459,""cleave_G00_eV"":3.7537477201761513,""cleave_exp_a"":1.082668606614437,""cleave_exp_n"":1.643635275783392,""cleave_floor_frac"":0.0184513317135146,""cleave_gT_eV_per_K"":0.00478281823382705,""cleave_sT_GPa_per_K"":0.0006798907923512501,""cleave_sigc0_GPa"":7.5313792318998365,""emit_G00_eV"":3.1160124652324295,""emit_exp_a"":0.26340859737873684,""emit_exp_n"":0.9180774364593164,""emit_floor_frac"":0.0058420097608974,""emit_gT_eV_per_K"":0.0025035802442579997,""emit_sT_GPa_per_K"":-0.0029975004065782,""emit_sigc0_GPa"":5.682307647423972,""peierls_H0_eV"":5.999614829658793,""peierls_activation_entropy_kB"":-12.563259582966566,""peierls_exp_a"":1.9097672308795155,""peierls_exp_n"":1.1372957159765065,""peierls_nu0_s"":1000000000000.0,""rho_source0_m2"":1300386551866334.0,""taylor_H0_eV"":1.2687723393501567,""taylor_activation_entropy_kB"":23.874286115169525,""taylor_corr_rho_c_m2"":48948685881728.13,""taylor_corr_scale"":0.8941024065775315,""taylor_exp_a"":0.4561179580539465,""taylor_exp_n"":1.2506696581840515,""taylor_nu0_s"":100000000000.0}",85d5f262ec40ffe0a05a5fcbab73b23933146d51da869239e7cb54a936228fa5,5045feed8c87440676c580fe7f74989be4c4a995,04e21d940c5920f48d0f8dbc722900dfd4f6578b,04e21d940c5920f48d0f8dbc722900dfd4f6578b,119e8906d3c8166ad7b64e741d4cb09fc56f7bf46a98d6164fddc7d65e23270b,481.33,3.7537477201761513,0.00478281823382705,7.5313792318998365,0.0006798907923512501,1.082668606614437,1.643635275783392,0.0184513317135146,3.1160124652324295,0.0025035802442579997,5.682307647423972,-0.0029975004065782,0.26340859737873684,0.9180774364593164,0.0058420097608974,5.999614829658793,-12.563259582966566,1.9097672308795155,1.1372957159765065,1000000000000.0,1.2687723393501567,23.874286115169525,0.4561179580539465,1.2506696581840515,100000000000.0,1300386551866334.0,48948685881728.13,0.8941024065775315,2.16697798437459
oneD_v2_peak_R_a2e923a7587543db,oneD_v2_fracture_option_bank_v1,Peak,oneD_v2_peak_dbtt_R_v1,v913_zeroD_sobol_0242980,SOBOL_LOCAL_MATERIAL,V913_ACTIVE_CANDIDATE_29,29,"{""Tref_K"":481.33,""c_blunt"":5.904674826579676,""cleave_G00_eV"":4.685697034687443,""cleave_exp_a"":1.7374266783976555,""cleave_exp_n"":0.9652009661738176,""cleave_floor_frac"":0.0184513317135146,""cleave_gT_eV_per_K"":0.005261224687485825,""cleave_sT_GPa_per_K"":-0.0004155816383947564,""cleave_sigc0_GPa"":10.126514872352045,""emit_G00_eV"":1.779272664671439,""emit_exp_a"":0.10148723262622615,""emit_exp_n"":1.7905253638738974,""emit_floor_frac"":0.0058420097608974,""emit_gT_eV_per_K"":0.001039171776829765,""emit_sT_GPa_per_K"":0.0004645084640458152,""emit_sigc0_GPa"":5.078440425624909,""peierls_H0_eV"":7.69226941727475,""peierls_activation_entropy_kB"":20.13200723062293,""peierls_exp_a"":1.9097672308795155,""peierls_exp_n"":1.1372957159765065,""peierls_nu0_s"":1000000000000.0,""rho_source0_m2"":3.1256573429900224e+16,""taylor_H0_eV"":2.7178814386658514,""taylor_activation_entropy_kB"":46.288687118728674,""taylor_corr_rho_c_m2"":142015042562784.0,""taylor_corr_scale"":0.637105649605775,""taylor_exp_a"":0.4561179580539465,""taylor_exp_n"":1.2506696581840515,""taylor_nu0_s"":100000000000.0}",a2e923a7587543dbcc24cd621145bbf3a6f2ba2c749a6bbd9c454558726210d2,5045feed8c87440676c580fe7f74989be4c4a995,04e21d940c5920f48d0f8dbc722900dfd4f6578b,04e21d940c5920f48d0f8dbc722900dfd4f6578b,119e8906d3c8166ad7b64e741d4cb09fc56f7bf46a98d6164fddc7d65e23270b,481.33,4.685697034687443,0.005261224687485825,10.126514872352045,-0.0004155816383947564,1.7374266783976555,0.9652009661738176,0.0184513317135146,1.779272664671439,0.001039171776829765,5.078440425624909,0.0004645084640458152,0.10148723262622615,1.7905253638738974,0.0058420097608974,7.69226941727475,20.13200723062293,1.9097672308795155,1.1372957159765065,1000000000000.0,2.7178814386658514,46.288687118728674,0.4561179580539465,1.2506696581840515,100000000000.0,3.1256573429900224e+16,142015042562784.0,0.637105649605775,5.904674826579676
oneD_v2_peak_R_a594e39b2e235657,oneD_v2_fracture_option_bank_v1,Peak,oneD_v2_peak_dbtt_R_v1,v913_zeroD_sobol_0242980,SOBOL_LOCAL_MATERIAL,V913_ACTIVE_CANDIDATE_29,29,"{""Tref_K"":481.33,""c_blunt"":4.527984846645759,""cleave_G00_eV"":6.930587858964625,""cleave_exp_a"":1.555036014183823,""cleave_exp_n"":0.9019394784730775,""cleave_floor_frac"":0.0184513317135146,""cleave_gT_eV_per_K"":0.007101365849377679,""cleave_sT_GPa_per_K"":-0.0019394349817065304,""cleave_sigc0_GPa"":6.205042952764243,""emit_G00_eV"":1.3351370631587105,""emit_exp_a"":0.0746579314464151,""emit_exp_n"":1.2572635333261204,""emit_floor_frac"":0.0058420097608974,""emit_gT_eV_per_K"":0.00045522995053274906,""emit_sT_GPa_per_K"":0.002215293771834696,""emit_sigc0_GPa"":14.431623017910852,""peierls_H0_eV"":10.279377782557875,""peierls_activation_entropy_kB"":4.9915671412703055,""peierls_exp_a"":1.9097672308795155,""peierls_exp_n"":1.1372957159765065,""peierls_nu0_s"":1000000000000.0,""rho_source0_m2"":1.910924695690996e+16,""taylor_H0_eV"":1.8412670728497529,""taylor_activation_entropy_kB"":32.161631120898875,""taylor_corr_rho_c_m2"":47286800589655.96,""taylor_corr_scale"":1.6235985269382933,""taylor_exp_a"":0.4561179580539465,""taylor_exp_n"":1.2506696581840515,""taylor_nu0_s"":100000000000.0}",a594e39b2e23565733dad4392372ad366f503096481b114ff290b1adaa948350,5045feed8c87440676c580fe7f74989be4c4a995,04e21d940c5920f48d0f8dbc722900dfd4f6578b,04e21d940c5920f48d0f8dbc722900dfd4f6578b,119e8906d3c8166ad7b64e741d4cb09fc56f7bf46a98d6164fddc7d65e23270b,481.33,6.930587858964625,0.007101365849377679,6.205042952764243,-0.0019394349817065304,1.555036014183823,0.9019394784730775,0.0184513317135146,1.3351370631587105,0.00045522995053274906,14.431623017910852,0.002215293771834696,0.0746579314464151,1.2572635333261204,0.0058420097608974,10.279377782557875,4.9915671412703055,1.9097672308795155,1.1372957159765065,1000000000000.0,1.8412670728497529,32.161631120898875,0.4561179580539465,1.2506696581840515,100000000000.0,1.910924695690996e+16,47286800589655.96,1.6235985269382933,4.527984846645759
oneD_v2_peak_R_d2109bdcd0ca68b8,oneD_v2_fracture_option_bank_v1,Peak,oneD_v2_peak_dbtt_R_v1,v913_zeroD_sobol_0242980,SOBOL_LOCAL_MATERIAL,V913_ACTIVE_CANDIDATE_29,29,"{""Tref_K"":481.33,""c_blunt"":5.9815819700926465,""cleave_G00_eV"":3.547643362802959,""cleave_exp_a"":0.9340810621900958,""cleave_exp_n"":1.2603199734567958,""cleave_floor_frac"":0.0184513317135146,""cleave_gT_eV_per_K"":0.01040305625011934,""cleave_sT_GPa_per_K"":-0.002459814736415368,""cleave_sigc0_GPa"":10.189895593432835,""emit_G00_eV"":1.6457166436534376,""emit_exp_a"":0.09727104533695317,""emit_exp_n"":1.0848007856615667,""emit_floor_frac"":0.0058420097608974,""emit_gT_eV_per_K"":-0.00031222909675112623,""emit_sT_GPa_per_K"":-0.0002413321001306886,""emit_sigc0_GPa"":6.7930424456876155,""peierls_H0_eV"":9.520553597814146,""peierls_activation_entropy_kB"":15.775628184007289,""peierls_exp_a"":1.9097672308795155,""peierls_exp_n"":1.1372957159765065,""peierls_nu0_s"":1000000000000.0,""rho_source0_m2"":7300014029142557.0,""taylor_H0_eV"":1.5464247373013822,""taylor_activation_entropy_kB"":49.74436759291882,""taylor_corr_rho_c_m2"":46359709240369.39,""taylor_corr_scale"":1.4332407849533835,""taylor_exp_a"":0.4561179580539465,""taylor_exp_n"":1.2506696581840515,""taylor_nu0_s"":100000000000.0}",d2109bdcd0ca68b8249351970fc58bb780ae75a54d649767ed7dca5260766819,5045feed8c87440676c580fe7f74989be4c4a995,04e21d940c5920f48d0f8dbc722900dfd4f6578b,04e21d940c5920f48d0f8dbc722900dfd4f6578b,119e8906d3c8166ad7b64e741d4cb09fc56f7bf46a98d6164fddc7d65e23270b,481.33,3.547643362802959,0.01040305625011934,10.189895593432835,-0.002459814736415368,0.9340810621900958,1.2603199734567958,0.0184513317135146,1.6457166436534376,-0.00031222909675112623,6.7930424456876155,-0.0002413321001306886,0.09727104533695317,1.0848007856615667,0.0058420097608974,9.520553597814146,15.775628184007289,1.9097672308795155,1.1372957159765065,1000000000000.0,1.5464247373013822,49.74436759291882,0.4561179580539465,1.2506696581840515,100000000000.0,7300014029142557.0,46359709240369.39,1.4332407849533835,5.9815819700926465
oneD_v2_peak_R_f4c5e5fb2fe43d83,oneD_v2_fracture_option_bank_v1,Peak,oneD_v2_peak_dbtt_R_v1,v913_zeroD_sobol_0242980,SOBOL_LOCAL_MATERIAL,V913_ACTIVE_CANDIDATE_29,29,"{""Tref_K"":481.33,""c_blunt"":5.844567042962362,""cleave_G00_eV"":5.784672133203624,""cleave_exp_a"":1.5279479146508368,""cleave_exp_n"":1.7321586406784923,""cleave_floor_frac"":0.0184513317135146,""cleave_gT_eV_per_K"":0.004757937327012645,""cleave_sT_GPa_per_K"":-0.0024163029318324293,""cleave_sigc0_GPa"":12.04896777365252,""emit_G00_eV"":1.4386153347717592,""emit_exp_a"":0.08019195248153288,""emit_exp_n"":0.7295251341750926,""emit_floor_frac"":0.0058420097608974,""emit_gT_eV_per_K"":-0.0007268783103453744,""emit_sT_GPa_per_K"":0.0035698300044566655,""emit_sigc0_GPa"":3.678148478030077,""peierls_H0_eV"":4.373387163069165,""peierls_activation_entropy_kB"":22.836857151504972,""peierls_exp_a"":1.9097672308795155,""peierls_exp_n"":1.1372957159765065,""peierls_nu0_s"":1000000000000.0,""rho_source0_m2"":1.595444241037628e+16,""taylor_H0_eV"":1.1377667825848317,""taylor_activation_entropy_kB"":18.14508599767631,""taylor_corr_rho_c_m2"":81621033185138.11,""taylor_corr_scale"":0.8334662528329115,""taylor_exp_a"":0.4561179580539465,""taylor_exp_n"":1.2506696581840515,""taylor_nu0_s"":100000000000.0}",f4c5e5fb2fe43d835d6a5c84f5488eab7eb056c04f6b5f1906a6a777644d0a84,5045feed8c87440676c580fe7f74989be4c4a995,04e21d940c5920f48d0f8dbc722900dfd4f6578b,04e21d940c5920f48d0f8dbc722900dfd4f6578b,119e8906d3c8166ad7b64e741d4cb09fc56f7bf46a98d6164fddc7d65e23270b,481.33,5.784672133203624,0.004757937327012645,12.04896777365252,-0.0024163029318324293,1.5279479146508368,1.7321586406784923,0.0184513317135146,1.4386153347717592,-0.0007268783103453744,3.678148478030077,0.0035698300044566655,0.08019195248153288,0.7295251341750926,0.0058420097608974,4.373387163069165,22.836857151504972,1.9097672308795155,1.1372957159765065,1000000000000.0,1.1377667825848317,18.14508599767631,0.4561179580539465,1.2506696581840515,100000000000.0,1.595444241037628e+16,81621033185138.11,0.8334662528329115,5.844567042962362
v913_zeroD_sobol_0242980,oneD_v2_fracture_option_bank_v1,Peak,oneD_v2_peak_dbtt_R_v1,v913_zeroD_sobol_0242980,HISTORICAL_CONTROL,V913_ACTIVE_CANDIDATE_29,29,"{""Tref_K"":481.33,""c_blunt"":2.687256144359708,""cleave_G00_eV"":4.011803912930191,""cleave_exp_a"":1.3227705595549195,""cleave_exp_n"":1.2558047282509506,""cleave_floor_frac"":0.0184513317135146,""cleave_gT_eV_per_K"":0.0081468212408944,""cleave_sT_GPa_per_K"":-0.0012099820682778,""cleave_sigc0_GPa"":7.349638969637454,""emit_G00_eV"":2.0446315124630927,""emit_exp_a"":0.0858719444833695,""emit_exp_n"":1.1423492641188204,""emit_floor_frac"":0.0058420097608974,""emit_gT_eV_per_K"":0.000941995373927,""emit_sT_GPa_per_K"":0.0013325903080403,""emit_sigc0_GPa"":7.205215461552143,""peierls_H0_eV"":6.368386985268444,""peierls_activation_entropy_kB"":12.2265643812716,""peierls_exp_a"":1.9097672308795155,""peierls_exp_n"":1.1372957159765065,""peierls_nu0_s"":1000000000000.0,""rho_source0_m2"":1.4102520844479966e+16,""taylor_H0_eV"":1.6986502355337143,""taylor_activation_entropy_kB"":38.45378890633583,""taylor_corr_rho_c_m2"":58780073970578.01,""taylor_corr_scale"":0.8638954413677038,""taylor_exp_a"":0.4561179580539465,""taylor_exp_n"":1.2506696581840515,""taylor_nu0_s"":100000000000.0}",d004ea60768cfb90435d8d10f9badd180e614c0fc23950b24554b5a0b4bbe3a2,5045feed8c87440676c580fe7f74989be4c4a995,04e21d940c5920f48d0f8dbc722900dfd4f6578b,04e21d940c5920f48d0f8dbc722900dfd4f6578b,119e8906d3c8166ad7b64e741d4cb09fc56f7bf46a98d6164fddc7d65e23270b,481.33,4.011803912930191,0.0081468212408944,7.349638969637454,-0.0012099820682778,1.3227705595549195,1.2558047282509506,0.0184513317135146,2.0446315124630927,0.000941995373927,7.205215461552143,0.0013325903080403,0.0858719444833695,1.1423492641188204,0.0058420097608974,6.368386985268444,12.2265643812716,1.9097672308795155,1.1372957159765065,1000000000000.0,1.6986502355337143,38.45378890633583,0.4561179580539465,1.2506696581840515,100000000000.0,1.4102520844479966e+16,58780073970578.01,0.8638954413677038,2.687256144359708
oneD_v2_focused_ceramic_like_0018,oneD_v2_fracture_option_bank_v1,ceramic-like,oneD_v2_terminal_shared_four_class_search_v1,PRIOR_QUALIFIED_SELECTED_ROW,PRIOR_QUALIFIED_SELECTED_ROW,V913_ACTIVE_CANDIDATE_29,29,"{""Tref_K"":481.33,""c_blunt"":0.4627569415458887,""cleave_G00_eV"":3.2732801118100374,""cleave_exp_a"":1.075855059626184,""cleave_exp_n"":1.081801056664378,""cleave_floor_frac"":0.0229905830425804,""cleave_gT_eV_per_K"":0.0085807287728085,""cleave_sT_GPa_per_K"":-0.0020771049444415,""cleave_sigc0_GPa"":4.664693699713819,""emit_G00_eV"":3.190912311769754,""emit_exp_a"":0.4336954653273704,""emit_exp_n"":0.7408434090700092,""emit_floor_frac"":0.0083827769047892,""emit_gT_eV_per_K"":-0.0024371969176853,""emit_sT_GPa_per_K"":0.0040231639214142,""emit_sigc0_GPa"":8.737523906696637,""peierls_H0_eV"":6.584887684187858,""peierls_activation_entropy_kB"":-5.126529938628602,""peierls_exp_a"":1.4448536720126868,""peierls_exp_n"":0.79892413970083,""peierls_nu0_s"":1000000000000.0,""rho_source0_m2"":2.873857196519663e+16,""taylor_H0_eV"":1.1080059874159442,""taylor_activation_entropy_kB"":-9.27664504429909,""taylor_corr_rho_c_m2"":1.2481557292822467e+17,""taylor_corr_scale"":1.8463973059218013,""taylor_exp_a"":0.74570251586847,""taylor_exp_n"":2.2320069298148155,""taylor_nu0_s"":100000000000.0}",b1a1dc60d8c6fd62eb3b74c364fb3e42b00d7e8c19b3b9c2ec3059fff3ad7bd2,5045feed8c87440676c580fe7f74989be4c4a995,04e21d940c5920f48d0f8dbc722900dfd4f6578b,04e21d940c5920f48d0f8dbc722900dfd4f6578b,119e8906d3c8166ad7b64e741d4cb09fc56f7bf46a98d6164fddc7d65e23270b,481.33,3.2732801118100374,0.0085807287728085,4.664693699713819,-0.0020771049444415,1.075855059626184,1.081801056664378,0.0229905830425804,3.190912311769754,-0.0024371969176853,8.737523906696637,0.0040231639214142,0.4336954653273704,0.7408434090700092,0.0083827769047892,6.584887684187858,-5.126529938628602,1.4448536720126868,0.79892413970083,1000000000000.0,1.1080059874159442,-9.27664504429909,0.74570251586847,2.2320069298148155,100000000000.0,2.873857196519663e+16,1.2481557292822467e+17,1.8463973059218013,0.4627569415458887
