candidate_id,temperature_K,event_index,projected_extension_um,target_K_MPa_sqrt_m,predicted_K_MPa_sqrt_m,error_K_MPa_sqrt_m,absolute_error_K_MPa_sqrt_m
v912_targeted_local_peak_013476_0314,800.0,15,52.08183895673963,43.209722494215846,42.779007597560216,-0.4307148966556298,0.4307148966556298
v912_targeted_local_peak_013476_0314,900.0,0,2.4335696912706477,28.60493046619389,28.54280869550137,-0.06212177069251723,0.06212177069251723
v912_targeted_local_peak_013476_0314,900.0,1,8.269426255548096,29.036474732780935,28.982858554965134,-0.05361617781580108,0.05361617781580108
v912_targeted_local_peak_013476_0314,900.0,2,10.566766351172998,30.605725707143336,30.549213281387086,-0.056512425756249485,0.056512425756249485
v912_targeted_local_peak_013476_0314,900.0,3,14.803139908890111,30.663656731645972,30.607039424265814,-0.05661730738015791,0.05661730738015791
v912_targeted_local_peak_013476_0314,900.0,4,18.914682684690003,32.39905940000097,32.33923785010603,-0.059821549894941484,0.059821549894941484
v912_targeted_local_peak_013476_0314,900.0,5,22.411475066426803,47.07693473695717,46.576158729454974,-0.5007760075021963,0.5007760075021963
v912_targeted_local_peak_013476_0314,900.0,6,24.691815553413075,58.05883864788777,57.44124377606303,-0.6175948718247355,0.6175948718247355
v912_targeted_local_peak_013476_0314,900.0,7,30.977903897115535,56.22504136306109,55.626953316632004,-0.5980880464290834,0.5980880464290834
v912_targeted_local_peak_013476_0314,900.0,8,33.17990391921708,59.39150811908759,58.75973710997617,-0.6317710091114179,0.6317710091114179
v912_targeted_local_peak_013476_0314,900.0,9,38.150788292087455,60.61378566296945,59.96901280087998,-0.6447728620894679,0.6447728620894679
v912_targeted_local_peak_013476_0314,900.0,10,40.0355875934535,57.71775348423253,57.10378686389917,-0.6139666203333647,0.6139666203333647
v912_targeted_local_peak_013476_0314,900.0,11,41.92038689481954,57.878890553555294,57.26320985343448,-0.6156807001208122,0.6156807001208122
v912_targeted_local_peak_013476_0314,900.0,12,44.09020610628318,63.0377650351653,62.36720734122665,-0.6705576939386475,0.6705576939386475
v912_targeted_local_peak_013476_0314,900.0,13,47.46639350570406,50.92513595539971,50.38342509771871,-0.5417108576810037,0.5417108576810037
v912_targeted_local_peak_013476_0314,900.0,14,49.97566270502666,47.556681722132964,47.05080244683428,-0.5058792752986818,0.5058792752986818
v912_targeted_local_peak_013476_0314,900.0,15,52.08183895673963,50.6593968977483,50.1205128105627,-0.5388840871856004,0.5388840871856004
v912_targeted_local_peak_013476_0314,1000.0,0,2.4335696912706477,30.815086963967293,30.769197845804136,-0.04588911816315644,0.04588911816315644
v912_targeted_local_peak_013476_0314,1000.0,1,8.269426255548096,31.297729795934956,31.262253565180785,-0.0354762307541705,0.0354762307541705
v912_targeted_local_peak_013476_0314,1000.0,2,10.566766351172998,42.06335878904277,42.18451409930571,0.12115531026293525,0.12115531026293525
v912_targeted_local_peak_013476_0314,1000.0,3,14.803139908890111,42.155633947446226,42.26444405026702,0.10881010282079018,0.10881010282079018
v912_targeted_local_peak_013476_0314,1000.0,4,18.914682684690003,44.541422411632496,44.65639059515293,0.11496818352043192,0.11496818352043192
v912_targeted_local_peak_013476_0314,1000.0,5,22.411475066426803,40.81965249023673,40.925014217569526,0.1053617273327987,0.1053617273327987
v912_targeted_local_peak_013476_0314,1000.0,6,24.691815553413075,50.34188463762072,50.47182469217087,0.129940054550147,0.129940054550147
v912_targeted_local_peak_013476_0314,1000.0,7,30.977903897115535,48.75182853423964,48.8776644083554,0.12583587411575792,0.12583587411575792
v912_targeted_local_peak_013476_0314,1000.0,8,33.17990391921708,51.49742090268703,51.630343566527145,0.13292266384011242,0.13292266384011242
v912_targeted_local_peak_013476_0314,1000.0,9,38.150788292087455,52.55723809931372,52.69289630909802,0.135658209784296,0.135658209784296
v912_targeted_local_peak_013476_0314,1000.0,10,40.0355875934535,50.04613520371404,50.17531187526425,0.12917667155021206,0.12917667155021206
v912_targeted_local_peak_013476_0314,1000.0,11,41.92038689481954,50.185854566826016,50.31539187400291,0.12953730717689638,0.12953730717689638
v912_targeted_local_peak_013476_0314,1000.0,12,44.09020610628318,54.659031610460325,54.80011486519377,0.14108325473344507,0.14108325473344507
v912_targeted_local_peak_013476_0314,1000.0,13,47.46639350570406,44.15636586557044,44.270340145317675,0.11397427974723229,0.11397427974723229
v912_targeted_local_peak_013476_0314,1000.0,14,49.97566270502666,41.23563341110892,41.342068836339365,0.10643542523044403,0.10643542523044403
v912_targeted_local_peak_013476_0314,1000.0,15,52.08183895673963,43.92594781168363,44.03932734562416,0.11337953394053102,0.11337953394053102
v912_targeted_local_peak_013476_0314,1100.0,0,2.4335696912706477,33.030610794325476,32.99970506399799,-0.030905730327482672,0.030905730327482672
v912_targeted_local_peak_013476_0314,1100.0,1,8.269426255548096,33.748005304109945,33.74846763525175,0.00046233114180438406,0.00046233114180438406
v912_targeted_local_peak_013476_0314,1100.0,2,10.566766351172998,47.31650072865341,47.42462185035632,0.10812112170290789,0.10812112170290789
v912_targeted_local_peak_013476_0314,1100.0,3,14.803139908890111,47.40605156517903,47.51437731403359,0.10832574885456125,0.10832574885456125
v912_targeted_local_peak_013476_0314,1100.0,4,18.914682684690003,50.088986208477415,50.203442626130155,0.11445641765273962,0.11445641765273962
v912_targeted_local_peak_013476_0314,1100.0,5,22.411475066426803,45.903675717531115,46.00856844087336,0.10489272334224609,0.10489272334224609
v912_targeted_local_peak_013476_0314,1100.0,6,24.691815553413075,56.611886834296854,56.74124847763229,0.12936164333543587,0.12936164333543587
v912_targeted_local_peak_013476_0314,1100.0,7,30.977903897115535,54.82379174544937,54.94906747755774,0.12527573210837062,0.12527573210837062
v912_targeted_local_peak_013476_0314,1100.0,8,33.17990391921708,57.91134330286366,58.043674278769615,0.13233097590595122,0.13233097590595122
v912_targeted_local_peak_013476_0314,1100.0,9,38.150788292087455,59.10315904876347,59.23821339367352,0.13505434491004564,0.13505434491004564
v912_targeted_local_peak_013476_0314,1100.0,10,40.0355875934535,56.279302254718324,56.40790391311656,0.12860165839823878,0.12860165839823878
v912_targeted_local_peak_013476_0314,1100.0,11,41.92038689481954,56.436423440467905,56.56538412916498,0.12896068869707733,0.12896068869707733
v912_targeted_local_peak_013476_0314,1100.0,12,44.09020610628318,61.466727614397804,61.607182855361536,0.14045524096373185,0.14045524096373185
v912_targeted_local_peak_013476_0314,1100.0,13,47.46639350570406,49.65597144512432,49.76943838317625,0.11346693805192842,0.11346693805192842
v912_targeted_local_peak_013476_0314,1100.0,14,49.97566270502666,46.371466376121674,46.477428017884264,0.10596164176259038,0.10596164176259038
v912_targeted_local_peak_013476_0314,1100.0,15,52.08183895673963,49.39685518066142,49.509730020332626,0.11287483967120693,0.11287483967120693
v912_targeted_local_peak_013476_0314,1200.0,0,2.4335696912706477,35.25391302957826,35.2327029457959,-0.021210083782357003,0.021210083782357003
v912_targeted_local_peak_013476_0314,1200.0,1,8.269426255548096,36.60147197382754,36.63618495593534,0.034712982107798496,0.034712982107798496
v912_targeted_local_peak_013476_0314,1200.0,2,10.566766351172998,52.73591566591056,52.8070358171225,0.07112015121193593,0.07112015121193593
v912_targeted_local_peak_013476_0314,1200.0,3,14.803139908890111,52.835723239647244,52.90697799024375,0.0712547505965091,0.0712547505965091
v912_targeted_local_peak_013476_0314,1200.0,4,18.914682684690003,55.82594890422603,55.90123629898908,0.0752873947630519,0.0752873947630519
v912_targeted_local_peak_013476_0314,1200.0,5,22.411475066426803,51.161272144974625,51.230268711110966,0.06899656613634164,0.06899656613634164
v912_targeted_local_peak_013476_0314,1200.0,6,24.691815553413075,63.095952637208484,63.18104442289948,0.08509178569099873,0.08509178569099873
v912_targeted_local_peak_013476_0314,1200.0,7,30.977903897115535,61.10305733090865,61.18546147564738,0.08240414473873159,0.08240414473873159
v912_targeted_local_peak_013476_0314,1200.0,8,33.17990391921708,64.54424287657687,64.63128783460088,0.08704495802400913,0.08704495802400913
v912_targeted_local_peak_013476_0314,1200.0,9,38.150788292087455,65.87256372287834,65.96140006347291,0.08883634059456824,0.08883634059456824
v912_targeted_local_peak_013476_0314,1200.0,10,40.0355875934535,62.725275326414796,62.80986720469392,0.08459187827912729,0.08459187827912729
v912_targeted_local_peak_013476_0314,1200.0,11,41.92038689481954,62.900392448933374,62.985220490535134,0.08482804160176016,0.08482804160176016
v912_targeted_local_peak_013476_0314,1200.0,12,44.09020610628318,68.50684458264205,68.59923353534508,0.0923889527030326,0.0923889527030326
v912_targeted_local_peak_013476_0314,1200.0,13,47.46639350570406,55.34333858620622,55.41797511424065,0.074636528034425,0.074636528034425
v912_targeted_local_peak_013476_0314,1200.0,14,49.97566270502666,51.68264137308719,51.75234105080018,0.06969967771298968,0.06969967771298968
v912_targeted_local_peak_013476_0314,1200.0,15,52.08183895673963,55.05454432802589,55.12879138371655,0.07424705569066248,0.07424705569066248
v912_targeted_local_peak_013476_0368,300.0,0,2.4335696912706477,14.68020835485743,14.685685402453723,0.005477047596293971,0.005477047596293971
v912_targeted_local_peak_013476_0368,300.0,1,8.269426255548096,14.924130403691704,14.927476663488308,0.0033462597966043006,0.0033462597966043006
v912_targeted_local_peak_013476_0368,300.0,2,10.566766351172998,15.73069880910801,15.734225351171098,0.0035265420630885558,0.0035265420630885558
v912_targeted_local_peak_013476_0368,300.0,3,14.803139908890111,15.760487553490899,15.764019533879559,0.003531980388659761,0.003531980388659761
v912_targeted_local_peak_013476_0368,300.0,4,18.914682684690003,16.652448823999833,16.656180690240344,0.003731866240510584,0.003731866240510584
v912_targeted_local_peak_013476_0368,300.0,5,22.411475066426803,15.262032730991718,15.26539044901896,0.0033577180272423846,0.0033577180272423846
v912_targeted_local_peak_013476_0368,300.0,6,24.691815553413075,18.822293780526678,18.826434771260185,0.004140990733507266,0.004140990733507266
v912_targeted_local_peak_013476_0368,300.0,7,30.977903897115535,18.2277888109178,18.23179900403068,0.004010193112879534,0.004010193112879534
v912_targeted_local_peak_013476_0368,300.0,8,33.17990391921708,19.254336530262428,19.258572567204133,0.004236036941705379,0.004236036941705379
v912_targeted_local_peak_013476_0368,300.0,9,38.150788292087455,19.650590918406298,19.654914129983382,0.004323211577084152,0.004323211577084152
v912_targeted_local_peak_013476_0368,300.0,10,40.0355875934535,18.71171632652068,18.71583298133821,0.0041166548175297635,0.0041166548175297635
v912_targeted_local_peak_013476_0368,300.0,11,41.92038689481954,18.7639559228796,18.76808406942754,0.004128146547941469,0.004128146547941469
v912_targeted_local_peak_013476_0368,300.0,12,44.09020610628318,20.436429130778237,20.440925226977797,0.004496096199559929,0.004496096199559929
v912_targeted_local_peak_013476_0368,300.0,13,47.46639350570406,16.509594514670074,16.51322668134186,0.003632166671785342,0.003632166671785342
v912_targeted_local_peak_013476_0368,300.0,14,49.97566270502666,15.41774710923835,15.421126676306246,0.0033795670678955503,0.0033795670678955503
v912_targeted_local_peak_013476_0368,300.0,15,52.08183895673963,16.423639048438048,16.427239099842698,0.0036000514046499177,0.0036000514046499177
v912_targeted_local_peak_013476_0368,400.0,0,2.4335696912706477,17.155031491623763,17.164462513832547,0.009431022208783446,0.009431022208783446
v912_targeted_local_peak_013476_0368,400.0,1,8.269426255548096,17.436369764946427,17.442721606256118,0.006351841309690798,0.006351841309690798
v912_targeted_local_peak_013476_0368,400.0,2,10.566766351172998,18.378708082325634,18.38540262199311,0.006694539667474686,0.006694539667474686
v912_targeted_local_peak_013476_0368,400.0,3,14.803139908890111,18.41350522786518,18.420211208310594,0.006705980445413928,0.006705980445413928
v912_targeted_local_peak_013476_0368,400.0,4,18.914682684690003,19.45561340928691,19.46269890784657,0.007085498559657566,0.007085498559657566
v912_targeted_local_peak_013476_0368,400.0,5,22.411475066426803,17.830883553859938,17.837316508036718,0.00643295417678047,0.00643295417678047
v912_targeted_local_peak_013476_0368,400.0,6,24.691815553413075,21.99039502283531,21.998328627518603,0.00793360468329496,0.00793360468329496
v912_targeted_local_peak_013476_0368,400.0,7,30.977903897115535,21.29582508734583,21.303508104112527,0.007683016766698358,0.007683016766698358
v912_targeted_local_peak_013476_0368,400.0,8,33.17990391921708,22.495157647493066,22.503273353182056,0.008115705688990005,0.008115705688990005
v912_targeted_local_peak_013476_0368,400.0,9,38.150788292087455,22.95810814750704,22.966390871430097,0.008282723923056068,0.008282723923056068
v912_targeted_local_peak_013476_0368,400.0,10,40.0355875934535,21.86120553854556,21.8690925263817,0.007886987836140946,0.007886987836140946
v912_targeted_local_peak_013476_0368,400.0,11,41.92038689481954,21.922237912671914,21.930146918294643,0.007909005622728671,0.007909005622728671
v912_targeted_local_peak_013476_0368,400.0,12,44.09020610628318,23.876215831134896,23.884829782802523,0.008613951667626907,0.008613951667626907
v912_targeted_local_peak_013476_0368,400.0,13,47.46639350570406,19.288430403319342,19.295389182769366,0.0069587794500236555,0.0069587794500236555
v912_targeted_local_peak_013476_0368,400.0,14,49.97566270502666,18.012753926258338,18.019239731117647,0.006485804859309496,0.006485804859309496
v912_targeted_local_peak_013476_0368,400.0,15,52.08183895673963,19.187950485744526,19.194859434139435,0.006908948394908521,0.006908948394908521
v912_targeted_local_peak_013476_0368,500.0,0,2.4335696912706477,19.47097604133512,19.487784694458746,0.01680865312362556,0.01680865312362556
v912_targeted_local_peak_013476_0368,500.0,1,8.269426255548096,19.789050873510696,19.801190350292067,0.012139476781371172,0.012139476781371172
v912_targeted_local_peak_013476_0368,500.0,2,10.566766351172998,20.85853720405152,20.87133199737935,0.0127947933278314,0.0127947933278314
v912_targeted_local_peak_013476_0368,500.0,3,14.803139908890111,20.89802700936015,20.910844474479727,0.012817465119578486,0.012817465119578486
v912_targeted_local_peak_013476_0368,500.0,4,18.914682684690003,22.08074612627269,22.09428898704956,0.013542860776869503,0.013542860776869503
v912_targeted_local_peak_013476_0368,500.0,5,22.411475066426803,20.23669386175427,20.249022525928797,0.012328664174528825,0.012328664174528825
v912_targeted_local_peak_013476_0368,500.0,6,24.691815553413075,24.9574223633676,24.972627003800397,0.01520464043279901,0.01520464043279901
v912_targeted_local_peak_013476_0368,500.0,7,30.977903897115535,24.169138412166692,24.183862807898397,0.014724395731704476,0.014724395731704476
v912_targeted_local_peak_013476_0368,500.0,8,33.17990391921708,25.530289458366276,25.545843097504587,0.01555363913831087,0.01555363913831087
v912_targeted_local_peak_013476_0368,500.0,9,38.150788292087455,26.055702983482753,26.071576713556038,0.01587373007328452,0.01587373007328452
v912_targeted_local_peak_013476_0368,500.0,10,40.0355875934535,24.810802122138252,24.82591742968446,0.015115307546206935,0.015115307546206935
v912_targeted_local_peak_013476_0368,500.0,11,41.92038689481954,24.880069211647715,24.895226717080998,0.015157505433283092,0.015157505433283092
v912_targeted_local_peak_013476_0368,500.0,12,44.09020610628318,27.097685223988154,27.11419375040448,0.016508526416323832,0.016508526416323832
v912_targeted_local_peak_013476_0368,500.0,13,47.46639350570406,21.890898395935356,21.904234823234354,0.013336427298998643,0.013336427298998643
v912_targeted_local_peak_013476_0368,500.0,14,49.97566270502666,20.44308005873149,20.45551745148482,0.012437392753330556,0.012437392753330556
v912_targeted_local_peak_013476_0368,500.0,15,52.08183895673963,21.776837080747548,21.790085912371122,0.013248831623574375,0.013248831623574375
v912_targeted_local_peak_013476_0368,600.0,0,2.4335696912706477,21.76047867582752,21.769034751006767,0.008556075179246392,0.008556075179246392
v912_targeted_local_peak_013476_0368,600.0,1,8.269426255548096,22.10707117254622,22.112492072203864,0.005420899657643474,0.005420899657643474
v912_targeted_local_peak_013476_0368,600.0,2,10.566766351172998,23.30183139872485,23.30754487387519,0.005713475150340486,0.005713475150340486
v912_targeted_local_peak_013476_0368,600.0,3,14.803139908890111,23.345942944127156,23.351666415481315,0.00572347135415896,0.00572347135415896
v912_targeted_local_peak_013476_0368,600.0,4,18.914682684690003,24.667201294359895,24.673248680136986,0.006047385777090852,0.006047385777090852
v912_targeted_local_peak_013476_0368,600.0,5,22.411475066426803,22.607400620091425,22.612775540728492,0.0053749206370667935,0.0053749206370667935
v912_targeted_local_peak_013476_0368,600.0,6,24.691815553413075,27.88115734999152,27.887786107642935,0.00662875765141635,0.00662875765141635
v912_targeted_local_peak_013476_0368,600.0,7,30.977903897115535,27.000526778747847,27.00694616227721,0.0064193835293622215,0.0064193835293622215
v912_targeted_local_peak_013476_0368,600.0,8,33.17990391921708,28.521135192491887,28.52791609998716,0.006780907495272714,0.006780907495272714
v912_targeted_local_peak_013476_0368,600.0,9,38.150788292087455,29.10810033507004,29.1150207906471,0.00692045557705967,0.00692045557705967
v912_targeted_local_peak_013476_0368,600.0,10,40.0355875934535,27.71736068668763,27.723950493235687,0.0065898065480567425,0.0065898065480567425
v912_targeted_local_peak_013476_0368,600.0,11,41.92038689481954,27.794742337576935,27.80135054042693,0.006608202849996303,0.006608202849996303
v912_targeted_local_peak_013476_0368,600.0,12,44.09020610628318,30.272149659672554,30.279346865118075,0.007197205445521604,0.007197205445521604
v912_targeted_local_peak_013476_0368,600.0,13,47.46639350570406,24.455393378976517,24.4612076461044,0.005814267127881578,0.005814267127881578
v912_targeted_local_peak_013476_0368,600.0,14,49.97566270502666,22.83791972367113,22.84334075304513,0.005421029373998465,0.005421029373998465
v912_targeted_local_peak_013476_0368,600.0,15,52.08183895673963,24.327921978990577,24.333696685161232,0.0057747061706550085,0.0057747061706550085
v912_targeted_local_peak_013476_0368,700.0,0,2.4335696912706477,24.047733823116985,24.062060948074947,0.014327124957961956,0.014327124957961956
v912_targeted_local_peak_013476_0368,700.0,1,8.269426255548096,24.41842935516989,24.431145932560298,0.01271657739040677,0.01271657739040677
v912_targeted_local_peak_013476_0368,700.0,2,10.566766351172998,25.73810330616067,25.7515066993609,0.013403393200228209,0.013403393200228209
v912_targeted_local_peak_013476_0368,700.0,3,14.803139908890111,25.786823003403512,25.800250900514804,0.013427897111291998,0.013427897111291998
v912_targeted_local_peak_013476_0368,700.0,4,18.914682684690003,27.246222392761382,27.26041023437974,0.014187841618358732,0.014187841618358732
v912_targeted_local_peak_013476_0368,700.0,5,22.411475066426803,31.115631245905284,31.101338163927075,-0.014293081978209443,0.014293081978209443
v912_targeted_local_peak_013476_0368,700.0,6,24.691815553413075,38.37415125042865,38.3565239388041,-0.017627311624551112,0.017627311624551112
v912_targeted_local_peak_013476_0368,700.0,7,30.977903897115535,37.16209785007508,37.14502729601402,-0.017070554061056953,0.017070554061056953
v912_targeted_local_peak_013476_0368,700.0,8,33.17990391921708,39.25498288693257,39.236950956858,-0.018031930074563718,0.018031930074563718
v912_targeted_local_peak_013476_0368,700.0,9,38.150788292087455,40.06285065903835,40.044447628746795,-0.01840303029155166,0.01840303029155166
v912_targeted_local_peak_013476_0368,700.0,10,40.0355875934535,38.148710117676,38.13118635503312,-0.017523762642881024,0.017523762642881024
v912_targeted_local_peak_013476_0368,700.0,11,41.92038689481954,38.25521412180625,38.23764143494424,-0.0175726868620103,0.0175726868620103
v912_targeted_local_peak_013476_0368,700.0,12,44.09020610628318,41.66498660049755,41.64584761965475,-0.019138980842797082,0.019138980842797082
v912_targeted_local_peak_013476_0368,700.0,13,47.46639350570406,33.65911064200681,33.64364919192211,-0.015461450084700346,0.015461450084700346
v912_targeted_local_peak_013476_0368,700.0,14,49.97566270502666,31.432721431427726,31.418282681500443,-0.014438749927283112,0.014438749927283112
v912_targeted_local_peak_013476_0368,700.0,15,52.08183895673963,33.48346968740816,33.468088917013546,-0.015380770394614274,0.015380770394614274
v912_targeted_local_peak_013476_0368,800.0,0,2.4335696912706477,26.326702142799537,26.30376410045387,-0.022938042345668208,0.022938042345668208
v912_targeted_local_peak_013476_0368,800.0,1,8.269426255548096,26.726214394347725,26.70543503052459,-0.02077936382313439,0.02077936382313439
v912_targeted_local_peak_013476_0368,800.0,2,10.566766351172998,28.17060950109958,28.148707353983394,-0.021902147116186654,0.021902147116186654
v912_targeted_local_peak_013476_0368,800.0,3,14.803139908890111,28.223931262392263,28.201987993594003,-0.021943268798260362,0.021943268798260362
v912_targeted_local_peak_013476_0368,800.0,4,18.914682684690003,29.821258228883032,29.798073084458416,-0.023185144424616055,0.023185144424616055
v912_targeted_local_peak_013476_0368,800.0,5,22.411475066426803,39.07907561122743,38.796949972967845,-0.28212563825958625,0.28212563825958625
v912_targeted_local_peak_013476_0368,800.0,6,24.691815553413075,48.19527350565698,47.84733481637982,-0.3479386892771572,0.3479386892771572
v912_targeted_local_peak_013476_0368,800.0,7,30.977903897115535,46.6730184456297,46.336069449673644,-0.33694899595605676,0.33694899595605676
v912_targeted_local_peak_013476_0368,800.0,8,33.17990391921708,49.30153694732427,48.94561174740648,-0.3559251999177917,0.3559251999177917
v912_targeted_local_peak_013476_0368,800.0,9,38.150788292087455,50.31616284315317,49.952912698140636,-0.36325014501253605,0.36325014501253605
v912_targeted_local_peak_013476_0368,800.0,10,40.0355875934535,47.912135029652205,47.56624040984321,-0.3458946198089947,0.3458946198089947
v912_targeted_local_peak_013476_0368,800.0,11,41.92038689481954,48.04589666818627,47.699036374876584,-0.3468602933096889,0.3468602933096889
v912_targeted_local_peak_013476_0368,800.0,12,44.09020610628318,52.32833449637898,51.95055777105616,-0.3777767253228177,0.3777767253228177
v912_targeted_local_peak_013476_0368,800.0,13,47.46639350570406,42.27350933886329,41.96832194633927,-0.3051873925240187,0.3051873925240187
v912_targeted_local_peak_013476_0368,800.0,14,49.97566270502666,39.4773188413873,39.192318134884225,-0.28500070650307663,0.28500070650307663
v912_targeted_local_peak_013476_0368,800.0,15,52.08183895673963,42.052916464674645,41.749321608643015,-0.30359485603162994,0.30359485603162994
v912_targeted_local_peak_013476_0368,900.0,0,2.4335696912706477,28.60878234963409,28.545464751367057,-0.06331759826703376,0.06331759826703376
v912_targeted_local_peak_013476_0368,900.0,1,8.269426255548096,29.04065512796057,28.986578533501866,-0.05407659445870294,0.05407659445870294
v912_targeted_local_peak_013476_0368,900.0,2,10.566766351172998,30.61013208694005,30.553134428908567,-0.05699765803148438,0.05699765803148438
v912_targeted_local_peak_013476_0368,900.0,3,14.803139908890111,30.66807151798761,30.610968145225286,-0.0571033727623238,0.0571033727623238
v912_targeted_local_peak_013476_0368,900.0,4,18.914682684690003,32.403724040116636,32.34338891612376,-0.06033512399287844,0.06033512399287844
v912_targeted_local_peak_013476_0368,900.0,5,22.411475066426803,47.27250199086481,46.73784480578257,-0.5346571850822386,0.5346571850822386
v912_targeted_local_peak_013476_0368,900.0,6,24.691815553413075,58.30002698570175,57.640647281598454,-0.6593797041032943,0.6593797041032943
v912_targeted_local_peak_013476_0368,900.0,7,30.977903897115535,56.45861173006284,55.82005863172092,-0.638553098341923,0.638553098341923
v912_targeted_local_peak_013476_0368,900.0,8,33.17990391921708,59.63823263911832,58.96371767819757,-0.674514960920753,0.674514960920753
v912_targeted_local_peak_013476_0368,900.0,9,38.150788292087455,60.865587774633255,60.17719129003107,-0.6883964846021868,0.6883964846021868
v912_targeted_local_peak_013476_0368,900.0,10,40.0355875934535,57.957524883538525,57.3020189093707,-0.6555059741678235,0.6555059741678235
v912_targeted_local_peak_013476_0368,900.0,11,41.92038689481954,58.11933134922593,57.46199532525704,-0.6573360239688881,0.6573360239688881
v912_targeted_local_peak_013476_0368,900.0,12,44.09020610628318,63.299636854668535,62.58371100505698,-0.7159258496115513,0.7159258496115513
v912_targeted_local_peak_013476_0368,900.0,13,47.46639350570406,51.136689426476366,50.558327848503474,-0.5783615779728919,0.5783615779728919
v912_targeted_local_peak_013476_0368,900.0,14,49.97566270502666,47.75424194257091,47.21413621689433,-0.5401057256765753,0.5401057256765753
v912_targeted_local_peak_013476_0368,900.0,15,52.08183895673963,50.86984643401125,50.2945028784469,-0.575343555564352,0.575343555564352
v912_targeted_local_peak_013476_0368,1000.0,0,2.4335696912706477,30.834352964685333,30.788939270655497,-0.045413694029836194,0.045413694029836194
v912_targeted_local_peak_013476_0368,1000.0,1,8.269426255548096,31.371070004951424,31.369225729672646,-0.0018442752787777295,0.0018442752787777295
v912_targeted_local_peak_013476_0368,1000.0,2,10.566766351172998,42.894947241706014,42.95713750207004,0.06219026036402653,0.06219026036402653
v912_targeted_local_peak_013476_0368,1000.0,3,14.803139908890111,42.976130602189144,43.038437955166536,0.06230735297739187,0.06230735297739187
v912_targeted_local_peak_013476_0368,1000.0,4,18.914682684690003,45.40835488609147,45.47418850732231,0.06583362123083702,0.06583362123083702
v912_targeted_local_peak_013476_0368,1000.0,5,22.411475066426803,41.6141462532741,41.674478979573095,0.060332726298995,0.060332726298995
v912_targeted_local_peak_013476_0368,1000.0,6,24.691815553413075,51.321714472532975,51.39612135526746,0.07440688273448615,0.07440688273448615
v912_targeted_local_peak_013476_0368,1000.0,7,30.977903897115535,49.70071029284361,49.77276701893209,0.07205672608848346,0.07205672608848346
v912_targeted_local_peak_013476_0368,1000.0,8,33.17990391921708,52.49974152864097,52.57585632487776,0.07611479623679429,0.07611479623679429
v912_targeted_local_peak_013476_0368,1000.0,9,38.150788292087455,53.58018648785625,53.657867723889204,0.07768123603295152,0.07768123603295152
v912_targeted_local_peak_013476_0368,1000.0,10,40.0355875934535,51.02020871293923,51.094178460162894,0.07396974722366423,0.07396974722366423
v912_targeted_local_peak_013476_0368,1000.0,11,41.92038689481954,51.16264750492338,51.236823760490175,0.07417625556679752,0.07417625556679752
v912_targeted_local_peak_013476_0368,1000.0,12,44.09020610628318,55.722888279475086,55.803676028721114,0.08078774924602783,0.08078774924602783
v912_targeted_local_peak_013476_0368,1000.0,13,47.46639350570406,45.015803782506666,45.081068264077146,0.06526448157048037,0.06526448157048037
v912_targeted_local_peak_013476_0368,1000.0,14,49.97566270502666,42.038223618958135,42.09917116627144,0.06094754731330454,0.06094754731330454
v912_targeted_local_peak_013476_0368,1000.0,15,52.08183895673963,44.78090098331215,44.84582489803927,0.06492391472711745,0.06492391472711745
v912_targeted_local_peak_013476_0368,1100.0,0,2.4335696912706477,33.05020159530656,33.02315532084825,-0.0270462744583142,0.0270462744583142
v912_targeted_local_peak_013476_0368,1100.0,1,8.269426255548096,34.34059351563349,34.3273447479804,-0.013248767653095683,0.013248767653095683
v912_targeted_local_peak_013476_0368,1100.0,2,10.566766351172998,48.24468700296672,48.27695740898351,0.03227040601679221,0.03227040601679221
v912_targeted_local_peak_013476_0368,1100.0,3,14.803139908890111,48.33600472270921,48.368345270904435,0.03234054819522214,0.03234054819522214
v912_targeted_local_peak_013476_0368,1100.0,4,18.914682684690003,51.07156985135801,51.105740703373016,0.034170852015009245,0.034170852015009245
v912_targeted_local_peak_013476_0368,1100.0,5,22.411475066426803,46.80415712632628,46.835472745291575,0.031315618965294334,0.031315618965294334
v912_targeted_local_peak_013476_0368,1100.0,6,24.691815553413075,57.72242865497552,57.76104944496626,0.03862078999073759,0.03862078999073759
v912_targeted_local_peak_013476_0368,1100.0,7,30.977903897115535,55.89925693160914,55.93665787420714,0.03740094259800486,0.03740094259800486
v912_targeted_local_peak_013476_0368,1100.0,8,33.17990391921708,59.04737624775794,59.086883525422294,0.03950727766435591,0.03950727766435591
v912_targeted_local_peak_013476_0368,1100.0,9,38.150788292087455,60.26257155631795,60.302891890896284,0.040320334578332506,0.040320334578332506
v912_targeted_local_peak_013476_0368,1100.0,10,40.0355875934535,57.38331984008472,57.42171373148284,0.03839389139812255,0.03839389139812255
v912_targeted_local_peak_013476_0368,1100.0,11,41.92038689481954,57.54352323397217,57.58202431265755,0.03850107868538544,0.03850107868538544
v912_targeted_local_peak_013476_0368,1100.0,12,44.09020610628318,62.67250567917218,62.71443844353523,0.041932764363046715,0.041932764363046715
v912_targeted_local_peak_013476_0368,1100.0,13,47.46639350570406,50.630060735965394,50.66393617026754,0.033875434302146346,0.033875434302146346
v912_targeted_local_peak_013476_0368,1100.0,14,49.97566270502666,47.28112431765959,47.31275905310498,0.03163473544539386,0.03163473544539386
