option_key,candidate_id,role,temperature_K,seed,event_index,threshold_action,path_advance_m,step,U_m,K_MPa_sqrt_m,projected_extension_m,projected_advance_m,projected_advance_reported_m
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,1100,3621,10,0.15925225809888693,2.2973400956248425e-06,241.0,2.7201227887909768e-05,58.75732348867867,4.00355875934535e-05,1.8847993013660453e-06,1.8847993013660453e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,1100,3621,11,0.4809138788151508,2.297340095624836e-06,247.0,2.7201227899909772e-05,58.9213628406916,4.1920386894819545e-05,1.8847993013660453e-06,1.8847993013660453e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,1100,3621,12,0.14578380994875226,2.297340095624854e-06,249.0,2.7201227903909773e-05,64.1731551999357,4.4090206106283183e-05,2.169819211463638e-06,2.169819211463638e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,1100,3621,13,0.7361666818667092,3.382450470631057e-06,258.0,2.720122792190978e-05,51.842362294755986,4.7466393505704065e-05,3.376187399420881e-06,3.376187399420881e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,1100,3621,14,0.6521332302605996,2.9963436351340934e-06,266.0,2.7201227937909784e-05,48.4132379245554,4.997566270502666e-05,2.5092691993225955e-06,2.5092691993225955e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,1100,3621,15,0.401693679224015,2.2973400956249188e-06,271.0,2.7201227947909787e-05,51.57183693847792,5.208183895673963e-05,2.1061762517129686e-06,2.1061762517129686e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,1200,3621,0,0.5296494184524981,2.4335696912706475e-06,118.0,2.0755502565381177e-05,35.2507487484607,2.4335696912706475e-06,2.4335696912706475e-06,2.4335696912706475e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,1200,3621,1,1.270133354524103,5.835856564277448e-06,140.0,2.1643071165538858e-05,37.29044417658351,8.269426255548096e-06,5.835856564277448e-06,5.835856564277448e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,1200,3621,2,0.3747792998336802,2.2973400956249022e-06,205.0,3.0048169198156355e-05,54.57018534776278,1.0566766351172998e-05,2.2973400956249022e-06,2.2973400956249022e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,1200,3621,3,0.9220170678657782,4.236373557717113e-06,206.0,3.0085423818301157e-05,54.74125020097359,1.480313990889011e-05,4.236373557717113e-06,4.236373557717113e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,1200,3621,4,0.907530957796216,4.169814514732207e-06,216.0,3.0085423840989443e-05,57.83931872624994,1.8914682684690004e-05,4.111542775799893e-06,4.111542775799893e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,1200,3621,5,0.9705690875311566,4.459454560718732e-06,227.0,3.0085423871534464e-05,53.00640982640394,2.2411475066426803e-05,3.4967923817367987e-06,3.4967923817367987e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,1200,3621,6,0.05992034728703238,2.2973400956249183e-06,228.0,3.0085423873534465e-05,65.37151606375265,2.4691815553413076e-05,2.280340486986274e-06,2.280340486986274e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,1200,3621,7,1.5130544416197773,6.952001271192797e-06,238.0,3.008542391136082e-05,63.306746736005664,3.0977903897115534e-05,6.2860883437024576e-06,6.2860883437024576e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,1200,3621,8,0.3143274347568031,2.297340095624867e-06,242.0,3.0085423919360824e-05,66.87203906814297,3.317990391921708e-05,2.2020000221015463e-06,2.2020000221015463e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,1200,3621,9,1.1191103309427959,5.141954069405808e-06,252.0,3.0085423947338594e-05,68.24826596960376,3.8150788292087455e-05,4.970884372870374e-06,4.970884372870374e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,1200,3621,10,0.15925225809888693,2.2973400956248425e-06,254.0,3.0085423951338595e-05,64.98747022330404,4.00355875934535e-05,1.8847993013660453e-06,1.8847993013660453e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,1200,3621,11,0.4809138788151508,2.297340095624836e-06,260.0,3.00854239633386e-05,65.16890296580286,4.1920386894819545e-05,1.8847993013660453e-06,1.8847993013660453e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,1200,3621,12,0.14578380994875226,2.297340095624854e-06,262.0,3.00854239673386e-05,70.97755249623788,4.4090206106283183e-05,2.169819211463638e-06,2.169819211463638e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,1200,3621,13,0.7361666818667092,3.382450470631057e-06,271.0,3.0085423985338606e-05,57.339303009294426,4.7466393505704065e-05,3.376187399420881e-06,3.376187399420881e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,1200,3621,14,0.6521332302605996,2.9963436351340934e-06,279.0,3.008542400133861e-05,53.546582292632316,4.997566270502666e-05,2.5092691993225955e-06,2.5092691993225955e-06
v912_plateau_0403_persistent_sites,v912_targeted_local_plateau_010759_0403,Plateau control candidate 0403,1200,3621,15,0.401693679224015,2.2973400956249188e-06,284.0,3.0085424011338614e-05,57.04009334832065,5.208183895673963e-05,2.1061762517129686e-06,2.1061762517129686e-06
v912_top1_peak_persistent_sites,v912_targeted_local_peak_013476_0368,Primary sharp peak candidate 0368,300,3621,0,0.5296494184524981,2.4335696912706475e-06,61.0,8.643649085124147e-06,14.68020835485743,2.4335696912706475e-06,2.4335696912706475e-06,2.4335696912706475e-06
v912_top1_peak_persistent_sites,v912_targeted_local_peak_013476_0368,Primary sharp peak candidate 0368,300,3621,1,1.270133354524103,5.835856564277448e-06,72.0,8.661844167941335e-06,14.924130403691704,8.269426255548096e-06,5.835856564277448e-06,5.835856564277448e-06
v912_top1_peak_persistent_sites,v912_targeted_local_peak_013476_0368,Primary sharp peak candidate 0368,300,3621,2,0.3747792998336802,2.2973400956249022e-06,82.0,8.661848890727523e-06,15.73069880910801,1.0566766351172998e-05,2.2973400956249022e-06,2.2973400956249022e-06
v912_top1_peak_persistent_sites,v912_targeted_local_peak_013476_0368,Primary sharp peak candidate 0368,300,3621,3,0.9220170678657782,4.236373557717113e-06,92.0,8.661858212755999e-06,15.760487553490899,1.480313990889011e-05,4.236373557717113e-06,4.236373557717113e-06
v912_top1_peak_persistent_sites,v912_targeted_local_peak_013476_0368,Primary sharp peak candidate 0368,300,3621,4,0.907530957796216,4.169814514732207e-06,102.0,8.66185826343504e-06,16.652448823999833,1.8914682684690004e-05,4.111542775799893e-06,4.111542775799893e-06
v912_top1_peak_persistent_sites,v912_targeted_local_peak_013476_0368,Primary sharp peak candidate 0368,300,3621,5,0.9705690875311566,4.459454560718732e-06,117.0,8.662437719454754e-06,15.262032730991718,2.2411475066426803e-05,3.4967923817367987e-06,3.4967923817367987e-06
v912_top1_peak_persistent_sites,v912_targeted_local_peak_013476_0368,Primary sharp peak candidate 0368,300,3621,6,0.05992034728703238,2.2973400956249183e-06,118.0,8.662437721454754e-06,18.822293780526678,2.4691815553413076e-05,2.280340486986274e-06,2.280340486986274e-06
v912_top1_peak_persistent_sites,v912_targeted_local_peak_013476_0368,Primary sharp peak candidate 0368,300,3621,7,1.5130544416197773,6.952001271192797e-06,128.0,8.662437759281111e-06,18.2277888109178,3.0977903897115534e-05,6.2860883437024576e-06,6.2860883437024576e-06
v912_top1_peak_persistent_sites,v912_targeted_local_peak_013476_0368,Primary sharp peak candidate 0368,300,3621,8,0.3143274347568031,2.297340095624867e-06,132.0,8.662437767281114e-06,19.254336530262428,3.317990391921708e-05,2.2020000221015463e-06,2.2020000221015463e-06
v912_top1_peak_persistent_sites,v912_targeted_local_peak_013476_0368,Primary sharp peak candidate 0368,300,3621,9,1.1191103309427959,5.141954069405808e-06,142.0,8.662437795258866e-06,19.650590918406298,3.8150788292087455e-05,4.970884372870374e-06,4.970884372870374e-06
v912_top1_peak_persistent_sites,v912_targeted_local_peak_013476_0368,Primary sharp peak candidate 0368,300,3621,10,0.15925225809888693,2.2973400956248425e-06,144.0,8.662437799258868e-06,18.71171632652068,4.00355875934535e-05,1.8847993013660453e-06,1.8847993013660453e-06
v912_top1_peak_persistent_sites,v912_targeted_local_peak_013476_0368,Primary sharp peak candidate 0368,300,3621,11,0.4809138788151508,2.297340095624836e-06,150.0,8.662437811258871e-06,18.7639559228796,4.1920386894819545e-05,1.8847993013660453e-06,1.8847993013660453e-06
v912_top1_peak_persistent_sites,v912_targeted_local_peak_013476_0368,Primary sharp peak candidate 0368,300,3621,12,0.14578380994875226,2.297340095624854e-06,152.0,8.662437815258873e-06,20.436429130778237,4.4090206106283183e-05,2.169819211463638e-06,2.169819211463638e-06
v912_top1_peak_persistent_sites,v912_targeted_local_peak_013476_0368,Primary sharp peak candidate 0368,300,3621,13,0.7361666818667092,3.382450470631057e-06,162.0,8.662437886964848e-06,16.509594514670074,4.7466393505704065e-05,3.376187399420881e-06,3.376187399420881e-06
v912_top1_peak_persistent_sites,v912_targeted_local_peak_013476_0368,Primary sharp peak candidate 0368,300,3621,14,0.6521332302605996,2.9963436351340934e-06,176.0,8.662540895549766e-06,15.41774710923835,4.997566270502666e-05,2.5092691993225955e-06,2.5092691993225955e-06
v912_top1_peak_persistent_sites,v912_targeted_local_peak_013476_0368,Primary sharp peak candidate 0368,300,3621,15,0.401693679224015,2.2973400956249188e-06,186.0,8.662540952801299e-06,16.423639048438048,5.208183895673963e-05,2.1061762517129686e-06,2.1061762517129686e-06
v912_top1_peak_persistent_sites,v912_targeted_local_peak_013476_0368,Primary sharp peak candidate 0368,400,3621,0,0.5296494184524981,2.4335696912706475e-06,68.0,1.0100815238687374e-05,17.155031491623763,2.4335696912706475e-06,2.4335696912706475e-06,2.4335696912706475e-06
v912_top1_peak_persistent_sites,v912_targeted_local_peak_013476_0368,Primary sharp peak candidate 0368,400,3621,1,1.270133354524103,5.835856564277448e-06,79.0,1.0119927504868896e-05,17.436369764946427,8.269426255548096e-06,5.835856564277448e-06,5.835856564277448e-06
v912_top1_peak_persistent_sites,v912_targeted_local_peak_013476_0368,Primary sharp peak candidate 0368,400,3621,2,0.3747792998336802,2.2973400956249022e-06,89.0,1.0119931361455146e-05,18.378708082325634,1.0566766351172998e-05,2.2973400956249022e-06,2.2973400956249022e-06
v912_top1_peak_persistent_sites,v912_targeted_local_peak_013476_0368,Primary sharp peak candidate 0368,400,3621,3,0.9220170678657782,4.236373557717113e-06,99.0,1.0119938925892037e-05,18.41350522786518,1.480313990889011e-05,4.236373557717113e-06,4.236373557717113e-06
v912_top1_peak_persistent_sites,v912_targeted_local_peak_013476_0368,Primary sharp peak candidate 0368,400,3621,4,0.907530957796216,4.169814514732207e-06,109.0,1.0119938968769119e-05,19.45561340928691,1.8914682684690004e-05,4.111542775799893e-06,4.111542775799893e-06
v912_top1_peak_persistent_sites,v912_targeted_local_peak_013476_0368,Primary sharp peak candidate 0368,400,3621,5,0.9705690875311566,4.459454560718732e-06,124.0,1.012046828824519e-05,17.830883553859938,2.2411475066426803e-05,3.4967923817367987e-06,3.4967923817367987e-06
v912_top1_peak_persistent_sites,v912_targeted_local_peak_013476_0368,Primary sharp peak candidate 0368,400,3621,6,0.05992034728703238,2.2973400956249183e-06,125.0,1.012046829024519e-05,21.99039502283531,2.4691815553413076e-05,2.280340486986274e-06,2.280340486986274e-06
v912_top1_peak_persistent_sites,v912_targeted_local_peak_013476_0368,Primary sharp peak candidate 0368,400,3621,7,1.5130544416197773,6.952001271192797e-06,135.0,1.0120468328071547e-05,21.29582508734583,3.0977903897115534e-05,6.2860883437024576e-06,6.2860883437024576e-06
v912_top1_peak_persistent_sites,v912_targeted_local_peak_013476_0368,Primary sharp peak candidate 0368,400,3621,8,0.3143274347568031,2.297340095624867e-06,139.0,1.012046833607155e-05,22.495157647493066,3.317990391921708e-05,2.2020000221015463e-06,2.2020000221015463e-06
v912_top1_peak_persistent_sites,v912_targeted_local_peak_013476_0368,Primary sharp peak candidate 0368,400,3621,9,1.1191103309427959,5.141954069405808e-06,149.0,1.0120468364049302e-05,22.95810814750704,3.8150788292087455e-05,4.970884372870374e-06,4.970884372870374e-06
v912_top1_peak_persistent_sites,v912_targeted_local_peak_013476_0368,Primary sharp peak candidate 0368,400,3621,10,0.15925225809888693,2.2973400956248425e-06,151.0,1.0120468368049304e-05,21.86120553854556,4.00355875934535e-05,1.8847993013660453e-06,1.8847993013660453e-06
v912_top1_peak_persistent_sites,v912_targeted_local_peak_013476_0368,Primary sharp peak candidate 0368,400,3621,11,0.4809138788151508,2.297340095624836e-06,157.0,1.0120468380049307e-05,21.922237912671914,4.1920386894819545e-05,1.8847993013660453e-06,1.8847993013660453e-06
v912_top1_peak_persistent_sites,v912_targeted_local_peak_013476_0368,Primary sharp peak candidate 0368,400,3621,12,0.14578380994875226,2.297340095624854e-06,159.0,1.0120468384049309e-05,23.876215831134896,4.4090206106283183e-05,2.169819211463638e-06,2.169819211463638e-06
v912_top1_peak_persistent_sites,v912_targeted_local_peak_013476_0368,Primary sharp peak candidate 0368,400,3621,13,0.7361666818667092,3.382450470631057e-06,169.0,1.0120468443808849e-05,19.288430403319342,4.7466393505704065e-05,3.376187399420881e-06,3.376187399420881e-06
v912_top1_peak_persistent_sites,v912_targeted_local_peak_013476_0368,Primary sharp peak candidate 0368,400,3621,14,0.6521332302605996,2.9963436351340934e-06,183.0,1.0120558887244301e-05,18.012753926258338,4.997566270502666e-05,2.5092691993225955e-06,2.5092691993225955e-06
v912_top1_peak_persistent_sites,v912_targeted_local_peak_013476_0368,Primary sharp peak candidate 0368,400,3621,15,0.401693679224015,2.2973400956249188e-06,193.0,1.0120558932942049e-05,19.187950485744526,5.208183895673963e-05,2.1061762517129686e-06,2.1061762517129686e-06
v912_top1_peak_persistent_sites,v912_targeted_local_peak_013476_0368,Primary sharp peak candidate 0368,500,3621,0,0.5296494184524981,2.4335696912706475e-06,72.0,1.1464434303514012e-05,19.47097604133512,2.4335696912706475e-06,2.4335696912706475e-06,2.4335696912706475e-06
v912_top1_peak_persistent_sites,v912_targeted_local_peak_013476_0368,Primary sharp peak candidate 0368,500,3621,1,1.270133354524103,5.835856564277448e-06,83.0,1.1485404526846824e-05,19.789050873510696,8.269426255548096e-06,5.835856564277448e-06,5.835856564277448e-06
v912_top1_peak_persistent_sites,v912_targeted_local_peak_013476_0368,Primary sharp peak candidate 0368,500,3621,2,0.3747792998336802,2.2973400956249022e-06,93.0,1.148540821584501e-05,20.85853720405152,1.0566766351172998e-05,2.2973400956249022e-06,2.2973400956249022e-06
v912_top1_peak_persistent_sites,v912_targeted_local_peak_013476_0368,Primary sharp peak candidate 0368,500,3621,3,0.9220170678657782,4.236373557717113e-06,103.0,1.1485415426842458e-05,20.89802700936015,1.480313990889011e-05,4.236373557717113e-06,4.236373557717113e-06
v912_top1_peak_persistent_sites,v912_targeted_local_peak_013476_0368,Primary sharp peak candidate 0368,500,3621,4,0.907530957796216,4.169814514732207e-06,113.0,1.1485415467604873e-05,22.08074612627269,1.8914682684690004e-05,4.111542775799893e-06,4.111542775799893e-06
v912_top1_peak_persistent_sites,v912_targeted_local_peak_013476_0368,Primary sharp peak candidate 0368,500,3621,5,0.9705690875311566,4.459454560718732e-06,128.0,1.1485960180726718e-05,20.23669386175427,2.2411475066426803e-05,3.4967923817367987e-06,3.4967923817367987e-06
v912_top1_peak_persistent_sites,v912_targeted_local_peak_013476_0368,Primary sharp peak candidate 0368,500,3621,6,0.05992034728703238,2.2973400956249183e-06,129.0,1.1485960182726718e-05,24.9574223633676,2.4691815553413076e-05,2.280340486986274e-06,2.280340486986274e-06
v912_top1_peak_persistent_sites,v912_targeted_local_peak_013476_0368,Primary sharp peak candidate 0368,500,3621,7,1.5130544416197773,6.952001271192797e-06,139.0,1.1485960220553075e-05,24.169138412166692,3.0977903897115534e-05,6.2860883437024576e-06,6.2860883437024576e-06
v912_top1_peak_persistent_sites,v912_targeted_local_peak_013476_0368,Primary sharp peak candidate 0368,500,3621,8,0.3143274347568031,2.297340095624867e-06,143.0,1.1485960228553078e-05,25.530289458366276,3.317990391921708e-05,2.2020000221015463e-06,2.2020000221015463e-06
v912_top1_peak_persistent_sites,v912_targeted_local_peak_013476_0368,Primary sharp peak candidate 0368,500,3621,9,1.1191103309427959,5.141954069405808e-06,153.0,1.148596025653083e-05,26.055702983482753,3.8150788292087455e-05,4.970884372870374e-06,4.970884372870374e-06
v912_top1_peak_persistent_sites,v912_targeted_local_peak_013476_0368,Primary sharp peak candidate 0368,500,3621,10,0.15925225809888693,2.2973400956248425e-06,155.0,1.1485960260530831e-05,24.810802122138252,4.00355875934535e-05,1.8847993013660453e-06,1.8847993013660453e-06
v912_top1_peak_persistent_sites,v912_targeted_local_peak_013476_0368,Primary sharp peak candidate 0368,500,3621,11,0.4809138788151508,2.297340095624836e-06,161.0,1.1485960272530835e-05,24.880069211647715,4.1920386894819545e-05,1.8847993013660453e-06,1.8847993013660453e-06
v912_top1_peak_persistent_sites,v912_targeted_local_peak_013476_0368,Primary sharp peak candidate 0368,500,3621,12,0.14578380994875226,2.297340095624854e-06,163.0,1.1485960276530837e-05,27.097685223988154,4.4090206106283183e-05,2.169819211463638e-06,2.169819211463638e-06
v912_top1_peak_persistent_sites,v912_targeted_local_peak_013476_0368,Primary sharp peak candidate 0368,500,3621,13,0.7361666818667092,3.382450470631057e-06,173.0,1.148596032907704e-05,21.890898395935356,4.7466393505704065e-05,3.376187399420881e-06,3.376187399420881e-06
v912_top1_peak_persistent_sites,v912_targeted_local_peak_013476_0368,Primary sharp peak candidate 0368,500,3621,14,0.6521332302605996,2.9963436351340934e-06,187.0,1.1486050185221108e-05,20.44308005873149,4.997566270502666e-05,2.5092691993225955e-06,2.5092691993225955e-06
v912_top1_peak_persistent_sites,v912_targeted_local_peak_013476_0368,Primary sharp peak candidate 0368,500,3621,15,0.401693679224015,2.2973400956249188e-06,197.0,1.148605022785118e-05,21.776837080747548,5.208183895673963e-05,2.1061762517129686e-06,2.1061762517129686e-06
v912_top1_peak_persistent_sites,v912_targeted_local_peak_013476_0368,Primary sharp peak candidate 0368,600,3621,0,0.5296494184524981,2.4335696912706475e-06,80.0,1.2812484472398117e-05,21.76047867582752,2.4335696912706475e-06,2.4335696912706475e-06,2.4335696912706475e-06
v912_top1_peak_persistent_sites,v912_targeted_local_peak_013476_0368,Primary sharp peak candidate 0368,600,3621,1,1.270133354524103,5.835856564277448e-06,91.0,1.2830764696267736e-05,22.10707117254622,8.269426255548096e-06,5.835856564277448e-06,5.835856564277448e-06
v912_top1_peak_persistent_sites,v912_targeted_local_peak_013476_0368,Primary sharp peak candidate 0368,600,3621,2,0.3747792998336802,2.2973400956249022e-06,101.0,1.283076771745841e-05,23.30183139872485,1.0566766351172998e-05,2.2973400956249022e-06,2.2973400956249022e-06
v912_top1_peak_persistent_sites,v912_targeted_local_peak_013476_0368,Primary sharp peak candidate 0368,600,3621,3,0.9220170678657782,4.236373557717113e-06,111.0,1.2830773600041952e-05,23.345942944127156,1.480313990889011e-05,4.236373557717113e-06,4.236373557717113e-06
v912_top1_peak_persistent_sites,v912_targeted_local_peak_013476_0368,Primary sharp peak candidate 0368,600,3621,4,0.907530957796216,4.169814514732207e-06,121.0,1.2830773637294139e-05,24.667201294359895,1.8914682684690004e-05,4.111542775799893e-06,4.111542775799893e-06
v912_top1_peak_persistent_sites,v912_targeted_local_peak_013476_0368,Primary sharp peak candidate 0368,600,3621,5,0.9705690875311566,4.459454560718732e-06,137.0,1.2831527970231238e-05,22.607400620091425,2.2411475066426803e-05,3.4967923817367987e-06,3.4967923817367987e-06
v912_top1_peak_persistent_sites,v912_targeted_local_peak_013476_0368,Primary sharp peak candidate 0368,600,3621,6,0.05992034728703238,2.2973400956249183e-06,138.0,1.2831527972231238e-05,27.88115734999152,2.4691815553413076e-05,2.280340486986274e-06,2.280340486986274e-06
v912_top1_peak_persistent_sites,v912_targeted_local_peak_013476_0368,Primary sharp peak candidate 0368,600,3621,7,1.5130544416197773,6.952001271192797e-06,148.0,1.2831528010057595e-05,27.000526778747847,3.0977903897115534e-05,6.2860883437024576e-06,6.2860883437024576e-06
v912_top1_peak_persistent_sites,v912_targeted_local_peak_013476_0368,Primary sharp peak candidate 0368,600,3621,8,0.3143274347568031,2.297340095624867e-06,152.0,1.2831528018057598e-05,28.521135192491887,3.317990391921708e-05,2.2020000221015463e-06,2.2020000221015463e-06
v912_top1_peak_persistent_sites,v912_targeted_local_peak_013476_0368,Primary sharp peak candidate 0368,600,3621,9,1.1191103309427959,5.141954069405808e-06,162.0,1.283152804603535e-05,29.10810033507004,3.8150788292087455e-05,4.970884372870374e-06,4.970884372870374e-06
v912_top1_peak_persistent_sites,v912_targeted_local_peak_013476_0368,Primary sharp peak candidate 0368,600,3621,10,0.15925225809888693,2.2973400956248425e-06,164.0,1.2831528050035352e-05,27.71736068668763,4.00355875934535e-05,1.8847993013660453e-06,1.8847993013660453e-06
v912_top1_peak_persistent_sites,v912_targeted_local_peak_013476_0368,Primary sharp peak candidate 0368,600,3621,11,0.4809138788151508,2.297340095624836e-06,170.0,1.2831528062035355e-05,27.794742337576935,4.1920386894819545e-05,1.8847993013660453e-06,1.8847993013660453e-06
v912_top1_peak_persistent_sites,v912_targeted_local_peak_013476_0368,Primary sharp peak candidate 0368,600,3621,12,0.14578380994875226,2.297340095624854e-06,172.0,1.2831528066035357e-05,30.272149659672554,4.4090206106283183e-05,2.169819211463638e-06,2.169819211463638e-06
v912_top1_peak_persistent_sites,v912_targeted_local_peak_013476_0368,Primary sharp peak candidate 0368,600,3621,13,0.7361666818667092,3.382450470631057e-06,182.0,1.2831528112845889e-05,24.455393378976517,4.7466393505704065e-05,3.376187399420881e-06,3.376187399420881e-06
v912_top1_peak_persistent_sites,v912_targeted_local_peak_013476_0368,Primary sharp peak candidate 0368,600,3621,14,0.6521332302605996,2.9963436351340934e-06,196.0,1.2831603228012534e-05,22.83791972367113,4.997566270502666e-05,2.5092691993225955e-06,2.5092691993225955e-06
v912_top1_peak_persistent_sites,v912_targeted_local_peak_013476_0368,Primary sharp peak candidate 0368,600,3621,15,0.401693679224015,2.2973400956249188e-06,206.0,1.2831603265148657e-05,24.327921978990577,5.208183895673963e-05,2.1061762517129686e-06,2.1061762517129686e-06
v912_top1_peak_persistent_sites,v912_targeted_local_peak_013476_0368,Primary sharp peak candidate 0368,700,3621,0,0.5296494184524981,2.4335696912706475e-06,86.0,1.4159211329634618e-05,24.047733823116985,2.4335696912706475e-06,2.4335696912706475e-06,2.4335696912706475e-06
v912_top1_peak_persistent_sites,v912_targeted_local_peak_013476_0368,Primary sharp peak candidate 0368,700,3621,1,1.270133354524103,5.835856564277448e-06,96.0,1.4172258227390313e-05,24.41842935516989,8.269426255548096e-06,5.835856564277448e-06,5.835856564277448e-06
v912_top1_peak_persistent_sites,v912_targeted_local_peak_013476_0368,Primary sharp peak candidate 0368,700,3621,2,0.3747792998336802,2.2973400956249022e-06,106.0,1.4172260512852554e-05,25.73810330616067,1.0566766351172998e-05,2.2973400956249022e-06,2.2973400956249022e-06
v912_top1_peak_persistent_sites,v912_targeted_local_peak_013476_0368,Primary sharp peak candidate 0368,700,3621,3,0.9220170678657782,4.236373557717113e-06,116.0,1.4172264903279726e-05,25.786823003403512,1.480313990889011e-05,4.236373557717113e-06,4.236373557717113e-06
v912_top1_peak_persistent_sites,v912_targeted_local_peak_013476_0368,Primary sharp peak candidate 0368,700,3621,4,0.907530957796216,4.169814514732207e-06,126.0,1.4172264936793982e-05,27.246222392761382,1.8914682684690004e-05,4.111542775799893e-06,4.111542775799893e-06
v912_top1_peak_persistent_sites,v912_targeted_local_peak_013476_0368,Primary sharp peak candidate 0368,700,3621,5,0.9705690875311566,4.459454560718732e-06,158.0,1.7660636857490253e-05,31.115631245905284,2.2411475066426803e-05,3.4967923817367987e-06,3.4967923817367987e-06
v912_top1_peak_persistent_sites,v912_targeted_local_peak_013476_0368,Primary sharp peak candidate 0368,700,3621,6,0.05992034728703238,2.2973400956249183e-06,159.0,1.7660636859490254e-05,38.37415125042865,2.4691815553413076e-05,2.280340486986274e-06,2.280340486986274e-06
v912_top1_peak_persistent_sites,v912_targeted_local_peak_013476_0368,Primary sharp peak candidate 0368,700,3621,7,1.5130544416197773,6.952001271192797e-06,169.0,1.766063689731661e-05,37.16209785007508,3.0977903897115534e-05,6.2860883437024576e-06,6.2860883437024576e-06
v912_top1_peak_persistent_sites,v912_targeted_local_peak_013476_0368,Primary sharp peak candidate 0368,700,3621,8,0.3143274347568031,2.297340095624867e-06,173.0,1.7660636905316614e-05,39.25498288693257,3.317990391921708e-05,2.2020000221015463e-06,2.2020000221015463e-06
v912_top1_peak_persistent_sites,v912_targeted_local_peak_013476_0368,Primary sharp peak candidate 0368,700,3621,9,1.1191103309427959,5.141954069405808e-06,183.0,1.7660636933294383e-05,40.06285065903835,3.8150788292087455e-05,4.970884372870374e-06,4.970884372870374e-06
v912_top1_peak_persistent_sites,v912_targeted_local_peak_013476_0368,Primary sharp peak candidate 0368,700,3621,10,0.15925225809888693,2.2973400956248425e-06,185.0,1.7660636937294384e-05,38.148710117676,4.00355875934535e-05,1.8847993013660453e-06,1.8847993013660453e-06
v912_top1_peak_persistent_sites,v912_targeted_local_peak_013476_0368,Primary sharp peak candidate 0368,700,3621,11,0.4809138788151508,2.297340095624836e-06,191.0,1.7660636949294388e-05,38.25521412180625,4.1920386894819545e-05,1.8847993013660453e-06,1.8847993013660453e-06
v912_top1_peak_persistent_sites,v912_targeted_local_peak_013476_0368,Primary sharp peak candidate 0368,700,3621,12,0.14578380994875226,2.297340095624854e-06,193.0,1.766063695329439e-05,41.66498660049755,4.4090206106283183e-05,2.169819211463638e-06,2.169819211463638e-06
v912_top1_peak_persistent_sites,v912_targeted_local_peak_013476_0368,Primary sharp peak candidate 0368,700,3621,13,0.7361666818667092,3.382450470631057e-06,202.0,1.7660636971294395e-05,33.65911064200681,4.7466393505704065e-05,3.376187399420881e-06,3.376187399420881e-06
v912_top1_peak_persistent_sites,v912_targeted_local_peak_013476_0368,Primary sharp peak candidate 0368,700,3621,14,0.6521332302605996,2.9963436351340934e-06,210.0,1.76606369872944e-05,31.432721431427726,4.997566270502666e-05,2.5092691993225955e-06,2.5092691993225955e-06
v912_top1_peak_persistent_sites,v912_targeted_local_peak_013476_0368,Primary sharp peak candidate 0368,700,3621,15,0.401693679224015,2.2973400956249188e-06,215.0,1.7660636997294403e-05,33.48346968740816,5.208183895673963e-05,2.1061762517129686e-06,2.1061762517129686e-06
v912_top1_peak_persistent_sites,v912_targeted_local_peak_013476_0368,Primary sharp peak candidate 0368,800,3621,0,0.5296494184524981,2.4335696912706475e-06,92.0,1.5501058935287507e-05,26.326702142799537,2.4335696912706475e-06,2.4335696912706475e-06,2.4335696912706475e-06
