candidate_id,target_class,full_material_sha256,taylor_peierls_subvector_sha256,diagnostic_states_json,log10_peierls_rate_s_median,log10_peierls_rate_s_min,log10_peierls_rate_s_max,log10_peierls_velocity_m_s_median,log10_peierls_velocity_m_s_min,log10_peierls_velocity_m_s_max,log10_encounter_rate_s_median,log10_encounter_rate_s_min,log10_encounter_rate_s_max,log10_taylor_completion_rate_s_median,log10_taylor_completion_rate_s_min,log10_taylor_completion_rate_s_max,log10_chi_ret_median,log10_chi_ret_min,log10_chi_ret_max,log10_chi_taylor_completion_median,log10_chi_taylor_completion_min,log10_chi_taylor_completion_max,retained_equilibrium_fraction_median,retained_equilibrium_fraction_min,retained_equilibrium_fraction_max,kinetic_regime
oneD_v2_peak_TP_010d367abe821854,Peak,010d367abe8218549345f39d401c83b419009365b046f76832f880a7f7ff7c43,b124cfa689d7f1ccf2ad60cea700fe4c1cc70fc20e00419c4311ac691433762e,"[{""log10_chi_ret"":2.3113921536828372,""log10_chi_taylor_completion"":25.570202018969646,""log10_encounter_rate_s"":-12.387269505774823,""log10_peierls_rate_s"":-13.04814666162567,""log10_peierls_velocity_m_s"":-20.211327793408728,""log10_taylor_completion_rate_s"":10.871530702384522,""retained_equilibrium_fraction"":5.5106096274814345e-24,""temperature_K"":600.0},{""log10_chi_ret"":4.013974221964842,""log10_chi_taylor_completion"":16.431076992307748,""log10_encounter_rate_s"":-1.8444468826949507,""log10_peierls_rate_s"":-2.5053240385457975,""log10_peierls_velocity_m_s"":-10.989103957842062,""log10_taylor_completion_rate_s"":10.572495482681074,""retained_equilibrium_fraction"":3.828672706570268e-13,""temperature_K"":1000.0},{""log10_chi_ret"":3.9713223614135056,""log10_chi_taylor_completion"":14.394072740880612,""log10_encounter_rate_s"":0.19116796183119902,""log10_peierls_rate_s"":-0.46970919401964767,""log10_peierls_velocity_m_s"":-8.937817403276892,""log10_taylor_completion_rate_s"":10.613832403853264,""retained_equilibrium_fraction"":3.778593668684085e-11,""temperature_K"":1200.0}]",-2.5053240385457975,-13.04814666162567,-0.46970919401964767,-10.989103957842062,-20.211327793408728,-8.937817403276892,-1.8444468826949507,-12.387269505774823,0.19116796183119902,10.613832403853264,10.572495482681074,10.871530702384522,3.9713223614135056,2.3113921536828372,4.013974221964842,16.431076992307748,14.394072740880612,25.570202018969646,3.828672706570268e-13,5.5106096274814345e-24,3.778593668684085e-11,TRANSPORT_DOMINATED
oneD_v2_peak_TP_013e5a377cbdc3db,Peak,013e5a377cbdc3dbfd00816bd13e1ea61706255b6c18ebe21b9ec99eae1da0a7,7f55ec11fe91dc0e86f51b7fa98508f02ab3674e1818b8669de9e9c0e1e80515,"[{""log10_chi_ret"":2.3113921536828372,""log10_chi_taylor_completion"":38.05240397117019,""log10_encounter_rate_s"":-25.342955067563963,""log10_peierls_rate_s"":-26.00383222341481,""log10_peierls_velocity_m_s"":-33.167013355197874,""log10_taylor_completion_rate_s"":10.398013694863856,""retained_equilibrium_fraction"":1.8156429011787064e-36,""temperature_K"":600.0},{""log10_chi_ret"":4.013974221964842,""log10_chi_taylor_completion"":24.820938722206396,""log10_encounter_rate_s"":-10.202801794250039,""log10_peierls_rate_s"":-10.863678950100885,""log10_peierls_velocity_m_s"":-19.34745886939715,""log10_taylor_completion_rate_s"":10.6033517417683,""retained_equilibrium_fraction"":1.562595121122372e-21,""temperature_K"":1000.0},{""log10_chi_ret"":3.9713223614135056,""log10_chi_taylor_completion"":22.352518715643747,""log10_encounter_rate_s"":-7.768034945400308,""log10_peierls_rate_s"":-8.428912101251155,""log10_peierls_velocity_m_s"":-16.8970203105084,""log10_taylor_completion_rate_s"":10.61266800702378,""retained_equilibrium_fraction"":4.161951812277027e-19,""temperature_K"":1200.0}]",-10.863678950100885,-26.00383222341481,-8.428912101251155,-19.34745886939715,-33.167013355197874,-16.8970203105084,-10.202801794250039,-25.342955067563963,-7.768034945400308,10.6033517417683,10.398013694863856,10.61266800702378,3.9713223614135056,2.3113921536828372,4.013974221964842,24.820938722206396,22.352518715643747,38.05240397117019,1.562595121122372e-21,1.8156429011787064e-36,4.161951812277027e-19,TRANSPORT_DOMINATED
oneD_v2_peak_TP_014b8c22c3c3d93b,Peak,014b8c22c3c3d93b0f35eff43450cb94a0c3f22aa4a3403f2e74f1ddb1a7e66d,3450027a8e8d1645043f0b0e130701ac00312fd16733032857239986f423a0e9,"[{""log10_chi_ret"":2.3113921536828372,""log10_chi_taylor_completion"":41.73058682260877,""log10_encounter_rate_s"":-28.774814352188702,""log10_peierls_rate_s"":-29.43569150803955,""log10_peierls_velocity_m_s"":-36.59887263982261,""log10_taylor_completion_rate_s"":10.644348627315164,""retained_equilibrium_fraction"":3.809222812167867e-40,""temperature_K"":600.0},{""log10_chi_ret"":4.013974221964842,""log10_chi_taylor_completion"":26.461253465468985,""log10_encounter_rate_s"":-12.892857548472495,""log10_peierls_rate_s"":-13.553734704323341,""log10_peierls_velocity_m_s"":-22.037514623619604,""log10_taylor_completion_rate_s"":9.553839935552986,""retained_equilibrium_fraction"":3.574895400291683e-23,""temperature_K"":1000.0},{""log10_chi_ret"":3.9713223614135056,""log10_chi_taylor_completion"":23.652495142668634,""log10_encounter_rate_s"":-10.112898632535686,""log10_peierls_rate_s"":-10.773775788386533,""log10_peierls_velocity_m_s"":-19.24188399764378,""log10_taylor_completion_rate_s"":9.567918628964843,""retained_equilibrium_fraction"":2.0852314571037393e-20,""temperature_K"":1200.0}]",-13.553734704323341,-29.43569150803955,-10.773775788386533,-22.037514623619604,-36.59887263982261,-19.24188399764378,-12.892857548472495,-28.774814352188702,-10.112898632535686,9.567918628964843,9.553839935552986,10.644348627315164,3.9713223614135056,2.3113921536828372,4.013974221964842,26.461253465468985,23.652495142668634,41.73058682260877,3.574895400291683e-23,3.809222812167867e-40,2.0852314571037393e-20,TRANSPORT_DOMINATED
oneD_v2_peak_TP_01506127fcb65c42,Peak,01506127fcb65c424813a8396c97fae77e0d4d8c6396560ee7cff6db7379bc16,d4aca29d57a738b032571dcc67f0c3023ed95964561e7731eba92b82d0ef4e8b,"[{""log10_chi_ret"":2.3113921536828372,""log10_chi_taylor_completion"":36.164487934482686,""log10_encounter_rate_s"":-22.993649627863817,""log10_peierls_rate_s"":-23.654526783714665,""log10_peierls_velocity_m_s"":-30.817707915497724,""log10_taylor_completion_rate_s"":10.859444512470544,""retained_equilibrium_fraction"":1.4025096332455796e-34,""temperature_K"":600.0},{""log10_chi_ret"":4.013974221964842,""log10_chi_taylor_completion"":23.29543060383471,""log10_encounter_rate_s"":-9.142904870286522,""log10_peierls_rate_s"":-9.803782026137368,""log10_peierls_velocity_m_s"":-18.28756194543363,""log10_taylor_completion_rate_s"":10.138520169957257,""retained_equilibrium_fraction"":5.230882440585495e-20,""temperature_K"":1000.0},{""log10_chi_ret"":3.9713223614135056,""log10_chi_taylor_completion"":20.064153287122227,""log10_encounter_rate_s"":-5.940811216632616,""log10_peierls_rate_s"":-6.601688372483462,""log10_peierls_velocity_m_s"":-15.069796581740707,""log10_taylor_completion_rate_s"":10.152002099288902,""retained_equilibrium_fraction"":8.075820996403803e-17,""temperature_K"":1200.0}]",-9.803782026137368,-23.654526783714665,-6.601688372483462,-18.28756194543363,-30.817707915497724,-15.069796581740707,-9.142904870286522,-22.993649627863817,-5.940811216632616,10.152002099288902,10.138520169957257,10.859444512470544,3.9713223614135056,2.3113921536828372,4.013974221964842,23.29543060383471,20.064153287122227,36.164487934482686,5.230882440585495e-20,1.4025096332455796e-34,8.075820996403803e-17,TRANSPORT_DOMINATED
oneD_v2_peak_TP_015535d5c7d6d2cb,Peak,015535d5c7d6d2cb847f029f856e937c8918c706580a842d5fb193c57131a7bf,9764a6fb121012dd0dbc512660e376fc237720d3837cc569a0634a64ef72e8a0,"[{""log10_chi_ret"":2.3113921536828372,""log10_chi_taylor_completion"":25.634199373197255,""log10_encounter_rate_s"":-12.417977539170971,""log10_peierls_rate_s"":-13.07885469502182,""log10_peierls_velocity_m_s"":-20.242035826804877,""log10_taylor_completion_rate_s"":10.904818782661742,""retained_equilibrium_fraction"":4.755581147917249e-24,""temperature_K"":600.0},{""log10_chi_ret"":4.013974221964843,""log10_chi_taylor_completion"":16.58342627253549,""log10_encounter_rate_s"":-1.7137863188544775,""log10_peierls_rate_s"":-2.374663474705324,""log10_peierls_velocity_m_s"":-10.858443394001588,""log10_taylor_completion_rate_s"":10.855481129847728,""retained_equilibrium_fraction"":2.696078612826789e-13,""temperature_K"":1000.0},{""log10_chi_ret"":3.9713223614135056,""log10_chi_taylor_completion"":14.498113155922221,""log10_encounter_rate_s"":0.33317218794202486,""log10_peierls_rate_s"":-0.32770496790882186,""log10_peierls_velocity_m_s"":-8.795813177166067,""log10_taylor_completion_rate_s"":10.859860125515942,""retained_equilibrium_fraction"":2.973802090480536e-11,""temperature_K"":1200.0}]",-2.374663474705324,-13.07885469502182,-0.32770496790882186,-10.858443394001588,-20.242035826804877,-8.795813177166067,-1.7137863188544775,-12.417977539170971,0.33317218794202486,10.859860125515942,10.855481129847728,10.904818782661742,3.9713223614135056,2.3113921536828372,4.013974221964843,16.58342627253549,14.498113155922221,25.634199373197255,2.696078612826789e-13,4.755581147917249e-24,2.973802090480536e-11,TRANSPORT_DOMINATED
oneD_v2_peak_TP_0166a33158c54b77,Peak,0166a33158c54b774be6878d787eecc048fd267aca22ae4ae275387a2cdd36a8,b2cabd14fce459ee77d87f2a5105367997557c5df2e8f37d448acba5b893e4a3,"[{""log10_chi_ret"":2.3113921536828372,""log10_chi_taylor_completion"":17.545515975576862,""log10_encounter_rate_s"":-4.335093140075381,""log10_peierls_rate_s"":-4.995970295926227,""log10_peierls_velocity_m_s"":-12.159151427709286,""log10_taylor_completion_rate_s"":10.899029309869544,""retained_equilibrium_fraction"":5.832806242412244e-16,""temperature_K"":600.0},{""log10_chi_ret"":4.013974221964842,""log10_chi_taylor_completion"":13.432636221549254,""log10_encounter_rate_s"":1.068043067826383,""log10_peierls_rate_s"":0.40716591197553625,""log10_peierls_velocity_m_s"":-8.076614007320726,""log10_taylor_completion_rate_s"":10.486672101045098,""retained_equilibrium_fraction"":3.813914620944166e-10,""temperature_K"":1000.0},{""log10_chi_ret"":3.9713223614135056,""log10_chi_taylor_completion"":12.323786517446196,""log10_encounter_rate_s"":2.1450331647864322,""log10_peierls_rate_s"":1.4841560089355856,""log10_peierls_velocity_m_s"":-6.983952200321659,""log10_taylor_completion_rate_s"":10.497477359478964,""retained_equilibrium_fraction"":4.441767308675682e-09,""temperature_K"":1200.0}]",0.40716591197553625,-4.995970295926227,1.4841560089355856,-8.076614007320726,-12.159151427709286,-6.983952200321659,1.068043067826383,-4.335093140075381,2.1450331647864322,10.497477359478964,10.486672101045098,10.899029309869544,3.9713223614135056,2.3113921536828372,4.013974221964842,13.432636221549254,12.323786517446196,17.545515975576862,3.813914620944166e-10,5.832806242412244e-16,4.441767308675682e-09,TRANSPORT_DOMINATED
oneD_v2_peak_TP_0167c94152aa984c,Peak,0167c94152aa984ca7d778460a66f62e517a63e8eaf3369d4e158e73d7495683,f63f2583ee9796924a539c8f7e41a6caacbb877ba884a39257d503c6f4217089,"[{""log10_chi_ret"":2.3113921536828372,""log10_chi_taylor_completion"":25.73567321990534,""log10_encounter_rate_s"":-12.477846552699788,""log10_peierls_rate_s"":-13.138723708550634,""log10_peierls_velocity_m_s"":-20.301904840333695,""log10_taylor_completion_rate_s"":10.94643001076826,""retained_equilibrium_fraction"":3.7646396658442184e-24,""temperature_K"":600.0},{""log10_chi_ret"":4.013974221964843,""log10_chi_taylor_completion"":23.15328940624737,""log10_encounter_rate_s"":-8.347976195691349,""log10_peierls_rate_s"":-9.008853351542195,""log10_peierls_velocity_m_s"":-17.492633270838457,""log10_taylor_completion_rate_s"":10.79117530761467,""retained_equilibrium_fraction"":7.258527000904799e-20,""temperature_K"":1000.0},{""log10_chi_ret"":3.9713223614135056,""log10_chi_taylor_completion"":22.722227857752223,""log10_encounter_rate_s"":-7.953699345045103,""log10_peierls_rate_s"":-8.61457650089595,""log10_peierls_velocity_m_s"":-17.082684710153195,""log10_taylor_completion_rate_s"":10.797091191137106,""retained_equilibrium_fraction"":1.77504539352963e-19,""temperature_K"":1200.0}]",-9.008853351542195,-13.138723708550634,-8.61457650089595,-17.492633270838457,-20.301904840333695,-17.082684710153195,-8.347976195691349,-12.477846552699788,-7.953699345045103,10.797091191137106,10.79117530761467,10.94643001076826,3.9713223614135056,2.3113921536828372,4.013974221964843,23.15328940624737,22.722227857752223,25.73567321990534,7.258527000904799e-20,3.7646396658442184e-24,1.77504539352963e-19,TRANSPORT_DOMINATED
oneD_v2_peak_TP_017a27477e0a655e,Peak,017a27477e0a655e7a0b8ac37c75f082d4528d82dba4f71420ca431b7c875857,99bfde89212fb135a073a3f7679c6b52ce9c6c4f25e6e13b26df29426f5e2a97,"[{""log10_chi_ret"":2.3113921536828372,""log10_chi_taylor_completion"":22.996635843653518,""log10_encounter_rate_s"":-9.875763535637402,""log10_peierls_rate_s"":-10.53664069148825,""log10_peierls_velocity_m_s"":-17.699821823271307,""log10_taylor_completion_rate_s"":10.809464462094184,""retained_equilibrium_fraction"":2.0642952746137606e-21,""temperature_K"":600.0},{""log10_chi_ret"":4.013974221964842,""log10_chi_taylor_completion"":17.22343892062304,""log10_encounter_rate_s"":-3.124976944714481,""log10_peierls_rate_s"":-3.7858541005653277,""log10_peierls_velocity_m_s"":-12.269634019861591,""log10_taylor_completion_rate_s"":10.084094088607655,""retained_equilibrium_fraction"":6.179037675166294e-14,""temperature_K"":1000.0},{""log10_chi_ret"":3.9713223614135056,""log10_chi_taylor_completion"":16.51922363691758,""log10_encounter_rate_s"":-2.419423824022658,""log10_peierls_rate_s"":-3.080300979873505,""log10_peierls_velocity_m_s"":-11.54840918913075,""log10_taylor_completion_rate_s"":10.128211800059235,""retained_equilibrium_fraction"":2.833736455431849e-13,""temperature_K"":1200.0}]",-3.7858541005653277,-10.53664069148825,-3.080300979873505,-12.269634019861591,-17.699821823271307,-11.54840918913075,-3.124976944714481,-9.875763535637402,-2.419423824022658,10.128211800059235,10.084094088607655,10.809464462094184,3.9713223614135056,2.3113921536828372,4.013974221964842,17.22343892062304,16.51922363691758,22.996635843653518,6.179037675166294e-14,2.0642952746137606e-21,2.833736455431849e-13,TRANSPORT_DOMINATED
oneD_v2_peak_TP_017a993377008f6d,Peak,017a993377008f6dd34fc9bb6ede312a5639829c7b9cbcdcc511d63b9882fbac,fd88e448d61798390aa1f7c0c0f4a120db6efaa5ef7117182ab287b2340d149b,"[{""log10_chi_ret"":2.3113921536828372,""log10_chi_taylor_completion"":28.288270532350587,""log10_encounter_rate_s"":-15.138164834613235,""log10_peierls_rate_s"":-15.799041990464081,""log10_peierls_velocity_m_s"":-22.962223122247142,""log10_taylor_completion_rate_s"":10.838695944708096,""retained_equilibrium_fraction"":1.054724941502126e-26,""temperature_K"":600.0},{""log10_chi_ret"":4.013974221964842,""log10_chi_taylor_completion"":19.916583510921484,""log10_encounter_rate_s"":-5.772158067020164,""log10_peierls_rate_s"":-6.433035222871011,""log10_peierls_velocity_m_s"":-14.916815142167273,""log10_taylor_completion_rate_s"":10.130059050900043,""retained_equilibrium_fraction"":1.2525122945957012e-16,""temperature_K"":1000.0},{""log10_chi_ret"":3.9713223614135056,""log10_chi_taylor_completion"":18.522942718067164,""log10_encounter_rate_s"":-4.395487965110714,""log10_peierls_rate_s"":-5.056365120961561,""log10_peierls_velocity_m_s"":-13.524473330218806,""log10_taylor_completion_rate_s"":10.155871396011355,""retained_equilibrium_fraction"":2.8095733003338383e-15,""temperature_K"":1200.0}]",-6.433035222871011,-15.799041990464081,-5.056365120961561,-14.916815142167273,-22.962223122247142,-13.524473330218806,-5.772158067020164,-15.138164834613235,-4.395487965110714,10.155871396011355,10.130059050900043,10.838695944708096,3.9713223614135056,2.3113921536828372,4.013974221964842,19.916583510921484,18.522942718067164,28.288270532350587,1.2525122945957012e-16,1.054724941502126e-26,2.8095733003338383e-15,TRANSPORT_DOMINATED
oneD_v2_peak_TP_018ab132ffb04415,Peak,018ab132ffb044158803870db8e2e1b6c7cd51791f1cd615a5994b28b89c5f2a,214f2d450702277fe867cec964131a5549fc9ec35a2fdc4577ad2b7ec6e982f1,"[{""log10_chi_ret"":2.3113921536828372,""log10_chi_taylor_completion"":12.679682666698831,""log10_encounter_rate_s"":0.4967217500203757,""log10_peierls_rate_s"":-0.16415540583047092,""log10_peierls_velocity_m_s"":-7.32733653761353,""log10_taylor_completion_rate_s"":10.865003459317629,""retained_equilibrium_fraction"":4.2827062839208884e-11,""temperature_K"":600.0},{""log10_chi_ret"":4.013974221964843,""log10_chi_taylor_completion"":11.694783370400167,""log10_encounter_rate_s"":2.810060595606037,""log10_peierls_rate_s"":2.14918343975519,""log10_peierls_velocity_m_s"":-6.334596479541073,""log10_taylor_completion_rate_s"":10.490566874073883,""retained_equilibrium_fraction"":2.0868618228348532e-08,""temperature_K"":1000.0},{""log10_chi_ret"":3.9713223614135056,""log10_chi_taylor_completion"":11.97686337680096,""log10_encounter_rate_s"":2.5087970683835192,""log10_peierls_rate_s"":1.8479199125326726,""log10_peierls_velocity_m_s"":-6.620188296724572,""log10_taylor_completion_rate_s"":10.514112981187298,""retained_equilibrium_fraction"":9.878342569196582e-09,""temperature_K"":1200.0}]",1.8479199125326726,-0.16415540583047092,2.14918343975519,-6.620188296724572,-7.32733653761353,-6.334596479541073,2.5087970683835192,0.4967217500203757,2.810060595606037,10.514112981187298,10.490566874073883,10.865003459317629,3.9713223614135056,2.3113921536828372,4.013974221964843,11.97686337680096,11.694783370400167,12.679682666698831,9.878342569196582e-09,4.2827062839208884e-11,2.0868618228348532e-08,TRANSPORT_DOMINATED
oneD_v2_peak_TP_0198404b6ed7adb8,Peak,0198404b6ed7adb8b3c646a98701f6704eeefbf348c669ed77ed572b83e65d22,9fd9a4ed102fff858e1f5abe8afcc06a5bab86b6f13a0e76320055d46fc616cb,"[{""log10_chi_ret"":2.3113921536828372,""log10_chi_taylor_completion"":15.086478641902609,""log10_encounter_rate_s"":-1.8528921239069533,""log10_peierls_rate_s"":-2.5137692797578,""log10_peierls_velocity_m_s"":-9.67695041154086,""log10_taylor_completion_rate_s"":10.92218854165126,""retained_equilibrium_fraction"":1.6784922163091774e-13,""temperature_K"":600.0},{""log10_chi_ret"":4.013974221964842,""log10_chi_taylor_completion"":12.684836715343703,""log10_encounter_rate_s"":2.0756178522300233,""log10_peierls_rate_s"":1.4147406963791764,""log10_peierls_velocity_m_s"":-7.0690392229170875,""log10_taylor_completion_rate_s"":10.746322024948098,""retained_equilibrium_fraction"":2.134498030146744e-09,""temperature_K"":1000.0},{""log10_chi_ret"":3.9713223614135056,""log10_chi_taylor_completion"":12.293620454100315,""log10_encounter_rate_s"":2.4323876227551295,""log10_peierls_rate_s"":1.771510466904283,""log10_peierls_velocity_m_s"":-6.696597742352962,""log10_taylor_completion_rate_s"":10.75457325061261,""retained_equilibrium_fraction"":4.762273900422656e-09,""temperature_K"":1200.0}]",1.4147406963791764,-2.5137692797578,1.771510466904283,-7.0690392229170875,-9.67695041154086,-6.696597742352962,2.0756178522300233,-1.8528921239069533,2.4323876227551295,10.75457325061261,10.746322024948098,10.92218854165126,3.9713223614135056,2.3113921536828372,4.013974221964842,12.684836715343703,12.293620454100315,15.086478641902609,2.134498030146744e-09,1.6784922163091774e-13,4.762273900422656e-09,TRANSPORT_DOMINATED
oneD_v2_peak_TP_019cf623163c67e4,Peak,019cf623163c67e46e74dcf413d02564453694111b7d01606a5984652e05ed34,0637bd851ce55e7fb34dd3d9e2b4e825ca30df3be024a49e095bf3e3ed0ec23e,"[{""log10_chi_ret"":2.3113921536828372,""log10_chi_taylor_completion"":34.897275555389484,""log10_encounter_rate_s"":-21.77434805213337,""log10_peierls_rate_s"":-22.435225207984217,""log10_peierls_velocity_m_s"":-29.598406339767276,""log10_taylor_completion_rate_s"":10.811533949605039,""retained_equilibrium_fraction"":2.5948839240286553e-33,""temperature_K"":600.0},{""log10_chi_ret"":4.013974221964843,""log10_chi_taylor_completion"":21.703540791596367,""log10_encounter_rate_s"":-7.210953973552756,""log10_peierls_rate_s"":-7.871831129403603,""log10_peierls_velocity_m_s"":-16.355611048699867,""log10_taylor_completion_rate_s"":10.478587661946658,""retained_equilibrium_fraction"":2.04389297028867e-18,""temperature_K"":1000.0},{""log10_chi_ret"":3.9713223614135056,""log10_chi_taylor_completion"":18.278054483593845,""log10_encounter_rate_s"":-3.797495560463534,""log10_peierls_rate_s"":-4.458372716314381,""log10_peierls_velocity_m_s"":-12.926480925571626,""log10_taylor_completion_rate_s"":10.509223772175416,""retained_equilibrium_fraction"":4.934926257048648e-15,""temperature_K"":1200.0}]",-7.871831129403603,-22.435225207984217,-4.458372716314381,-16.355611048699867,-29.598406339767276,-12.926480925571626,-7.210953973552756,-21.77434805213337,-3.797495560463534,10.509223772175416,10.478587661946658,10.811533949605039,3.9713223614135056,2.3113921536828372,4.013974221964843,21.703540791596367,18.278054483593845,34.897275555389484,2.04389297028867e-18,2.5948839240286553e-33,4.934926257048648e-15,TRANSPORT_DOMINATED
