material_class,event_transaction_index,physical_avalanche_index,pre_event_step,pre_event_time_s,pre_event_opening_m,pre_event_reaction_N_per_m,pre_event_native_J_J_per_m2,pre_event_native_KJ_MPa_sqrt_m,pre_event_projected_extension_um,post_event_projected_extension_um,event_extension_um,post_event_tip_x_m,post_event_tip_y_m,post_event_process_zone_fingerprint,reload_time_to_next_event_s,reload_opening_to_next_event_m,certified_reload_before_next_event,right_censored_at_target,source_steps_sha256,semantic_role
Peak,161,0,1309,1332.3769296598193,3.1723260229995506e-05,5692774.788294152,26583.400401047107,108.74917267220675,774.0942595803211,783.4783952049987,9.384135624677588,0.0012834783952049987,-5.45762672140041e-06,7672f945718240f32f2e667bc2c95fb78b8af060b5a56af4931f01ab38bbb9b4,3.1590047910867725e-06,7.52143573118369e-14,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,162,0,1319,1332.3769328188241,3.172326030520986e-05,5551328.143759997,18513.52193883672,90.75388341885031,783.4783952049987,797.3002357253661,13.821840520367298,0.001297300235725366,-5.667955834436935e-06,c8a26e6198628ce02999d4858f1fd448214e7feeb3f7e2e8ac3588d23fee6d55,1.4628608369093854e-06,3.482999479109683e-14,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,163,0,1329,1332.376934281685,3.172326034003986e-05,5531463.899841624,15735.6871245995,83.66880211499814,797.3002357253661,802.8638463436295,5.563610618263513,0.0013028638463436295,-2.5020406776260154e-06,d09722cde17ba4a8b4b2ed4ec4da6cb6e64cf7d305b11c39a21391d813fa745b,1.6938065527938306e-06,4.0328729396764407e-14,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,164,0,1339,1332.3769359754915,3.172326038036859e-05,5525656.537762958,17709.519536298536,88.76138797415288,802.8638463436295,810.029162464663,7.165316121033596,0.0013100291624646631,-6.060998827327635e-07,a6d7698406838e9628c80173fa0bf26cacf947f6862214e48bd1e538e6db7647,1.9638059711724054e-06,4.6757302890609864e-14,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,165,0,1349,1332.3769379392975,3.172326042712589e-05,5564924.038515542,31878.50933605358,119.08846514312528,810.029162464663,818.6185744257896,8.589411961126489,0.0013186185744257896,-3.446264799740842e-07,f216f4c52b784cd99e0fb436baa4acc7cc8f11dd42aa5db7daa2d0a46ed1f328,8.400002116104588e-08,2.000000642529698e-15,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,166,0,1350,1332.3769380232975,3.172326042912589e-05,5545613.688134136,33100.60019060251,121.34967837795799,818.6185744257896,820.9156485794297,2.2970741536401054,0.0013209156485794295,-3.096715426339553e-07,79720d587484e1b8f66c05cdf03f665b2ff5845d4fe806faccc1fe3b64a16086,2.1018438474129653e-06,5.004391947496453e-14,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,167,0,1360,1332.3769401251413,3.172326047916981e-05,5539817.721823575,32834.027209477994,120.8600507275065,820.9156485794297,830.209547507685,9.293898928255246,0.0013302095475076848,-1.7348454041506847e-06,e496550867b7a5d649c888a03732f1b16bc2dddb296486bbab57b9d27e76572a,5.040001269662753e-07,1.2000003855178187e-14,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,168,0,1366,1332.3769406291415,3.1723260491169814e-05,5672724.474343803,27780.00948332112,111.16981684458577,830.209547507685,832.50688760331,2.2973400956249024,0.0013325068876033099,-1.7348454041506688e-06,1eee149e31f47e87463fff7639afc596acb1e4669d717d19adf7c41b3dc2a347,1.6800004232209176e-07,4.000001285059396e-15,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,169,0,1368,1332.3769407971415,3.1723260495169815e-05,5669161.458360125,28050.730428294795,111.71018797610712,832.50688760331,834.8042276989347,2.2973400956249024,0.0013348042276989348,-1.7348454041506527e-06,e65a55ae5a74bcf9cde4c74f308f978dad12838273edc5f3a4a4edb82ad80e85,1.6800004232209176e-07,4.000001285059396e-15,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,170,0,1370,1332.3769409651416,3.1723260499169817e-05,5665513.234890344,28339.53432130111,112.28378659606057,834.8042276989347,837.1015677945596,2.2973400956249024,0.0013371015677945597,-1.734845404150637e-06,cbf0778c3b0b9b319c174f6e3ab552dacc18b6f346edd197ddf3b96928c0c4e8,6.72000169288367e-07,1.6000005140237583e-14,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,171,0,1378,1332.3769416371417,3.172326051516982e-05,5661068.325055858,28698.77607349221,112.99321950552113,837.1015677945596,839.930221792809,2.8286539982492944,0.0013399302217928088,-1.7348454041506176e-06,39c3113ebb3fbda48c80c9b3754b574c3a1e1c73506b6eefcc2be4ecf66dd6db,2.5200006348313764e-07,6.000001927589094e-15,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,172,0,1381,1332.3769418891418,3.1723260521169824e-05,5655720.516756791,29120.746878766862,113.82088288796503,839.930221792809,842.227561888434,2.2973400956249024,0.0013422275618884339,-1.7348454041506017e-06,89b381d5d81006bface44a11da62c1dd6dd736833e492bb973dc1c09334ade5f,1.1312431524856947e-06,2.6934360232606924e-14,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,173,0,1391,1332.376943020385,3.1723260548104184e-05,5649287.7121260455,29612.599033014376,114.77808073119489,842.227561888434,847.177755258668,4.950193370234198,0.001347177755258668,-1.7348454041505672e-06,fc845dc1041f8354af31051281a174865a833565729b6e64f536ba25f9466d63,1.7852698874776252e-06,4.250641722283732e-14,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,174,0,1401,1332.3769448056548,3.17232605906106e-05,5641524.472530171,30175.319264549096,115.86349698343473,847.177755258668,854.989894297325,7.812139038656944,0.001354989894297325,-1.7348454041505132e-06,6c1890836486b367a78d355ef174704a4cd6282d50b5edd8f4fd512ddb7fffda,8.400002116104588e-08,2.000000642529698e-15,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,175,0,1402,1332.3769448896549,3.17232605926106e-05,5621623.91044545,30155.826380100654,115.82606774201464,854.989894297325,857.2872343929499,2.2973400956249024,0.00135728723439295,-1.7348454041504973e-06,c020687c0a2d258f58036bb595c4069c0cedc19ae3a1add69ab2b187c3b2629c,3.360000846441835e-07,8.000002570118792e-15,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,176,0,1406,1332.376945225655,3.1723260600610604e-05,5617783.552367928,30464.519902439275,116.41739161817992,857.2872343929499,859.5845744885747,2.2973400956249024,0.0013595845744885748,-1.7348454041504812e-06,f5f5ee972a0bf1e07862fa1baca48ab3ac429daabee934af046e34330b9a5a40,1.6800004232209176e-07,4.000001285059396e-15,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,177,0,1408,1332.376945393655,3.1723260604610606e-05,5613864.76862131,30794.334930857585,117.04587424227876,859.5845744885747,861.8819145841998,2.2973400956249024,0.0013618819145841995,-1.7348454041504655e-06,15733697c1c63f398f30f477167a8b59f50c89fde48f2195a3249a8f33801d82,1.3420435607258696e-06,3.1953403139585446e-14,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,178,0,1418,1332.3769467356985,3.172326063656401e-05,5609109.768906258,31188.96317845774,117.79345605349823,861.8819145841998,867.7545412507134,5.8726266665136855,0.0013677545412507134,-1.7348454041504249e-06,3d091d97bb67d6d9a4f5d6c49246ced39e6d5be6e8e9c4c701fc1571cda57ccd,7.560001904494129e-07,1.800000578276728e-14,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,179,0,1427,1332.3769474916987,3.1723260654564014e-05,5596658.039273967,32160.135192002013,119.61334294583517,867.7545412507134,871.130148947601,3.3756076968875086,0.0013711301489476007,-1.7348454041504016e-06,00ce54462882be108a3fb0f703400b75fa545328422dd2304f6b3a1fd5d47051,1.6800004232209176e-07,4.000001285059396e-15,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,180,0,1429,1332.3769476596988,3.1723260658564016e-05,5588626.973299599,32735.08740844795,120.67781765648245,871.130148947601,873.4274890432258,2.2973400956249024,0.0013734274890432258,-1.7348454041503857e-06,7c41eae9a376da25f4acf7f317b2f30249b6a17cfe4af92045d95f20eb035ad4,2.9992700092407176e-06,7.141119293119225e-14,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,181,0,1439,1332.3769506589688,3.172326072997521e-05,5579064.689421491,33319.24255982393,121.74979969435726,873.4274890432258,886.3765664551869,12.94907741196112,0.0013863765664551867,-1.734845404150296e-06,e59db73d909a5d08ee0d48bd561cc3434caafae002a860df1a4ca4a05b11eedb,8.400002116104588e-08,2.000000642529698e-15,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,182,0,1440,1332.3769507429688,3.172326073197521e-05,5645801.3846074715,16803.979420642652,86.46229636037414,886.3765664551869,888.6739065508118,2.2973400956249024,0.0013886739065508118,-1.7348454041502802e-06,1824f3432f648d46ba77c958909a7fb060290a2783d6957b7cd1b0e11f13a701,2.5200006348313764e-07,6.000001927589094e-15,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,183,0,1443,1332.3769509949689,3.172326073797521e-05,5643971.704761956,16712.29523135459,86.22610028205939,888.6739065508118,890.9712466464368,2.2973400956249024,0.0013909712466464367,-1.7348454041502643e-06,bf04d506251df19c42795919dfe32adce41b05007690603338947e44fbf165d7,8.400002116104588e-08,2.000000642529698e-15,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,184,0,1444,1332.376951078969,3.172326073997521e-05,5642100.548495119,16611.58287703661,85.96589795685772,890.9712466464368,893.2685867420616,2.2973400956249024,0.0013932685867420616,-1.7348454041502485e-06,df95bbf49d9834b4d4a13cce0f4fcb16dc75c202fb99a5f0937b6b92f2f5e08e,2.0656354990933323e-06,4.9181816117512683e-14,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,185,0,1454,1332.3769531446044,3.172326078915703e-05,5639801.733233369,16540.829976618905,85.78262743286518,893.2685867420616,902.4950690182364,9.226482276174709,0.0014024950690182364,-1.7348454041501847e-06,725bf8222bc21cc813d7d8b0ca549c0cccd5e9adebad3103156a08471427d695,5.880001481273212e-07,1.4000004497707885e-14,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,186,0,1461,1332.3769537326045,3.172326080315703e-05,5629418.016266729,16297.805256136977,85.1501186313062,902.4950690182364,905.1581640361989,2.663095017962653,0.001405158164036199,-1.7348454041501663e-06,82a9ac63578ed3e272cba6d53d23b363811892fc464cc97890264142a2ea030f,1.8057125998893753e-06,4.299316301191111e-14,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,187,0,1471,1332.3769555383171,3.1723260846150196e-05,5624285.95543666,16401.957002816634,85.42176287614089,905.1581640361989,913.1208747349448,7.96271069874576,0.0014131208747349448,-1.7348454041501112e-06,0845dbf7118bc1b0a5cddeb0700dd4df3e4a9ec9b7839b10fec0df15181d8d42,9.005975698528346e-07,2.1442740703696284e-14,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,188,0,1481,1332.3769564389147,3.1723260867592936e-05,5595208.310184262,22751.516063206134,100.60645956865042,913.1208747349448,917.0617823161557,3.9409075812109426,0.0014170617823161557,-1.734845404150084e-06,8677989ce7a7ae4b2fe4e92f2c7cb32f3c2d3b6331be3fc697320ad015e5472a,1.0238500181003474e-06,2.4377404934071423e-14,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,189,0,1491,1332.3769574627647,3.172326089197034e-05,5590227.97221744,22343.443432213113,99.70013529733357,917.0617823161557,921.5420331335408,4.480250817385156,0.0014215420331335409,-1.7348454041500528e-06,de24416ccc303897ad6793400a7358d72d1e3f6e49609e25eeb271c33f64fe9c,7.560001904494129e-07,1.800000578276728e-14,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,190,0,1500,1332.376958218765,3.172326090997035e-05,5583422.301462818,21850.004736740408,98.59308660007247,921.5420331335408,924.6622729038204,3.120239770279488,0.0014246622729038204,-1.7348454041500312e-06,7e7c4f70243c633b7e7f449b05447a2381a5be5512863942d7bb81b0a25d0d13,3.2264306355500594e-06,7.681976934995408e-14,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,191,0,1510,1332.3769614451955,3.1723260986790116e-05,5578913.826456405,21450.37610809699,97.68731008458697,924.6622729038204,938.7158228166172,14.05354991279692,0.0014387158228166173,-1.734845404149934e-06,6b73764616d960c424c39f2d1cef010415027f82df89f7363155195a898e3713,4.200001058052294e-07,1.000000321264849e-14,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,192,0,1515,1332.3769618651957,3.172326099679012e-05,5553123.604028124,25333.02601359255,106.16081155347703,938.7158228166172,941.013162912242,2.2973400956249024,0.001441013162912242,-1.734845404149918e-06,3fc04f2e0431cfa510ed10a8bb7da265f73cd9a1ceb212bddc3eb6f7d84f27d0,2.5200006348313764e-07,6.000001927589094e-15,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,193,0,1518,1332.3769621171957,3.172326100279012e-05,5550288.269450967,24959.442115809696,105.37513215175775,941.013162912242,943.310503007867,2.2973400956249024,0.001443310503007867,-1.7348454041499022e-06,cd4812576fad2cfc2793e731565280ec7591d513538377fbf02c1a9e106c3dfb,1.2852251529693604e-06,3.060058987886666e-14,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,194,0,1528,1332.3769634024209,3.172326103339071e-05,5547398.242191209,24563.927701488188,104.53689601100267,943.310503007867,948.9345054037325,5.62400239586527,0.0014489345054037323,-1.7348454041498633e-06,01009e745bb51e52529bf6aa51f57b14bdac4c6789a4c398a8f612c794d580d2,4.200001058052294e-07,1.000000321264849e-14,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,195,0,1533,1332.376963822421,3.1723261043390715e-05,5539664.6153961085,23527.36741100441,102.30747416107263,948.9345054037325,951.2318454993573,2.2973400956249024,0.0014512318454993573,-1.7348454041498472e-06,fc1e47be4f23476db89e47dd08d8848b62854159f07ffe6051a73cd45991f0ec,1.7564689187565818e-06,4.182070000632171e-14,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,196,0,1543,1332.37696557889,3.1723261085211415e-05,5534599.3755264,23088.52341739292,101.34883829525013,951.2318454993573,958.9551355644893,7.723290065131913,0.0014589551355644892,-1.734845404149794e-06,74b706e816dd2d0fdbfb1cd53ec57c8a137731dc4586e2bcef747ec4e9ddbf6d,5.040001269662753e-07,1.2000003855178187e-14,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,197,0,1549,1332.37696608289,3.172326109721142e-05,5437320.8660428375,18289.963323005097,90.20427340286592,958.9551355644893,961.2524756601141,2.2973400956249024,0.001461252475660114,-1.734845404149778e-06,a3dd16a09bd3dec6284d493186fd00c8f3297accf19c7bed30e4ea253c1f6e80,1.5945647646731231e-06,3.796584628710381e-14,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,198,0,1559,1332.3769676774548,3.1723261135177265e-05,5435316.983565335,17899.47702041246,89.23615853687265,961.2524756601141,968.2301065313951,6.977630871281022,0.001468230106531395,-1.7348454041497299e-06,34e8622ed6b377e587197e4f1c1d7a008880e39af75b685a3b895a859deae1c6,4.200001058052294e-07,1.000000321264849e-14,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,199,0,1564,1332.376968097455,3.172326114517727e-05,5427925.390975116,16943.94823255146,86.82164363285179,968.2301065313951,970.5274466270203,2.2973400956249024,0.00147052744662702,-1.734845404149714e-06,a3d659533d1a0a2e5b591377e8054a527bde0324fefb560aaf96fffd8337f6c4,8.400002116104588e-07,2.000000642529698e-14,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,200,0,1574,1332.376968937455,3.1723261165177274e-05,5424388.250874426,16721.018042012034,86.24859975982524,970.5274466270203,974.1396772170033,3.6122305899833647,0.0014741396772170031,-1.7348454041496888e-06,0178db167ede26cd58394d8e64e065745cb8e2467ab0c604bf7d27c1f965c155,7.560001904494129e-07,1.800000578276728e-14,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,201,0,1583,1332.3769696934553,3.172326118317728e-05,5420140.48938711,16385.811690252067,85.37970994844365,974.1396772170033,977.3471292585049,3.207452041501533,0.0014773471292585049,-1.7348454041496668e-06,cef642b83e9d80e5148bd79646e629a02f26058ea6c070ee641dee5bc1bd599b,5.040001269662753e-07,1.2000003855178187e-14,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,202,0,1589,1332.3769701974554,3.1723261195177284e-05,5415028.648875678,16220.692497137172,84.94843669257752,977.3471292585049,979.6444693541296,2.2973400956249024,0.0014796444693541296,-1.7348454041496509e-06,02ee656771c2f207b0c9489e8ffe5cc11b90bc201f7f91b5775d6808256c4d1c,8.400002116104588e-07,2.000000642529698e-14,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,203,0,1599,1332.3769710374556,3.172326121517729e-05,5465256.687061718,18270.73476712405,90.15684427471709,979.6444693541296,983.3192949586926,3.674825604562749,0.0014833192949586923,-1.6789250070915788e-06,1d3ab3d428af57e84689955521254e3d108c0548304af9bfb292df65ed3d6b5a,1.8471534986019833e-06,4.397986152777228e-14,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,204,0,1609,1332.3769728846091,3.172326125915715e-05,5461102.2084604725,18030.39802613876,89.56191114210985,983.3192949586926,991.4825587505668,8.163263791874245,0.0014914825587505668,-1.5547033428132526e-06,08f1062b5541dc2996516536c1da3042cba7cfc0b37406cb899e4c1c8a246a0b,8.400002116104588e-07,2.000000642529698e-14,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,205,0,1619,1332.3769737246093,3.172326127915716e-05,5451804.3530068435,17375.087393144924,87.91929443637447,991.4825587505668,995.1189472403672,3.6363884898004457,0.0014951189472403672,-1.5547033428132285e-06,3d7b1a1f7e469b27249715c8b03488e37a4831504ff4a60debf28407ca9a4489,9.829341252043378e-07,2.3403249282093197e-14,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
Peak,206,0,1629,1332.3769747075435,3.172326130256041e-05,5447371.167158449,17121.199847592507,87.27458525142528,995.1189472403672,999.4201594390321,4.301212198664847,0.001499420159439032,-1.5547033428131999e-06,d89b5ae4a3cfcfef9b30350b041b131c4b910fddabf30ecae48dc7a43436ca84,1.580006028234493e-06,3.761917264245157e-14,False,False,50153f1b93dee23407ec7971658fc8da917629c14e4ff3290b7a7a0c88449faa,INTERIOR_PRE_EVENT_NOT_RESISTANCE_POINT
