candidate_id,material_class,temperature_K,local_drive_stress_Pa,provider_configuration,cleavage_barrier_eV,emission_barrier_eV,cleavage_rate_s,emission_rate_s,peierls_rate_s,taylor_rate_s,cleavage_hazard_increment,emission_hazard_increment,common_kernel_fingerprint,comparison_status,source_function_direct_match_status
v913_zeroD_sobol_0077080,ceramic-like,1100,3000000000.0,PF_CONSISTENT,2.56981713386665,0.9589446475664742,134.63975786435418,3232759051.0061007,1.6892148813296058e-19,23893252.68257165,0.00013463975786435418,3232.7590510061004,07e5159a7c1f37ce321385747e77e2a75370701e7498f7bf05a59a1f60f36308,COMMON_ALGEBRA_EQUAL_BY_CONSTRUCTION,BLOCKED_SOURCE_STATE_ADAPTER_NOT_QUALIFIED
v913_zeroD_sobol_0077080,ceramic-like,1100,3000000000.0,FEMCZM_CONSISTENT,2.56981713386665,0.9589446475664742,134.63975786435418,3232759051.0061007,1.6892148813296058e-19,23893252.68257165,0.00013463975786435418,3232.7590510061004,07e5159a7c1f37ce321385747e77e2a75370701e7498f7bf05a59a1f60f36308,COMMON_ALGEBRA_EQUAL_BY_CONSTRUCTION,BLOCKED_SOURCE_STATE_ADAPTER_NOT_QUALIFIED
v913_zeroD_sobol_0077080,ceramic-like,1100,6000000000.0,PF_CONSISTENT,0.901668406912383,0.8920194497475442,5915495214.871839,6549360995.540714,1.6892148813296058e-19,23893252.68257165,5915.4952148718385,6549.360995540714,07e5159a7c1f37ce321385747e77e2a75370701e7498f7bf05a59a1f60f36308,COMMON_ALGEBRA_EQUAL_BY_CONSTRUCTION,BLOCKED_SOURCE_STATE_ADAPTER_NOT_QUALIFIED
v913_zeroD_sobol_0077080,ceramic-like,1100,6000000000.0,FEMCZM_CONSISTENT,0.901668406912383,0.8920194497475442,5915495214.871839,6549360995.540714,1.6892148813296058e-19,23893252.68257165,5915.4952148718385,6549.360995540714,07e5159a7c1f37ce321385747e77e2a75370701e7498f7bf05a59a1f60f36308,COMMON_ALGEBRA_EQUAL_BY_CONSTRUCTION,BLOCKED_SOURCE_STATE_ADAPTER_NOT_QUALIFIED
v913_zeroD_sobol_0077080,ceramic-like,1200,1000000000.0,PF_CONSISTENT,6.373749553389072,0.7447175087728631,1.363075845843114e-13,59623038933.53042,6.195045358412755e-17,47872451.701232135,1.363075845843114e-19,59623.03893353041,07e5159a7c1f37ce321385747e77e2a75370701e7498f7bf05a59a1f60f36308,COMMON_ALGEBRA_EQUAL_BY_CONSTRUCTION,BLOCKED_SOURCE_STATE_ADAPTER_NOT_QUALIFIED
v913_zeroD_sobol_0077080,ceramic-like,1200,1000000000.0,FEMCZM_CONSISTENT,6.373749553389072,0.7447175087728631,1.363075845843114e-13,59623038933.53042,6.195045358412755e-17,47872451.701232135,1.363075845843114e-19,59623.03893353041,07e5159a7c1f37ce321385747e77e2a75370701e7498f7bf05a59a1f60f36308,COMMON_ALGEBRA_EQUAL_BY_CONSTRUCTION,BLOCKED_SOURCE_STATE_ADAPTER_NOT_QUALIFIED
v913_zeroD_sobol_0077080,ceramic-like,1200,3000000000.0,PF_CONSISTENT,2.5641480047670995,0.7042294226491129,1361.8909637963745,88197563061.1527,6.195045358412755e-17,47872451.701232135,0.0013618909637963745,88197.56306115269,07e5159a7c1f37ce321385747e77e2a75370701e7498f7bf05a59a1f60f36308,COMMON_ALGEBRA_EQUAL_BY_CONSTRUCTION,BLOCKED_SOURCE_STATE_ADAPTER_NOT_QUALIFIED
v913_zeroD_sobol_0077080,ceramic-like,1200,3000000000.0,FEMCZM_CONSISTENT,2.5641480047670995,0.7042294226491129,1361.8909637963745,88197563061.1527,6.195045358412755e-17,47872451.701232135,0.0013618909637963745,88197.56306115269,07e5159a7c1f37ce321385747e77e2a75370701e7498f7bf05a59a1f60f36308,COMMON_ALGEBRA_EQUAL_BY_CONSTRUCTION,BLOCKED_SOURCE_STATE_ADAPTER_NOT_QUALIFIED
v913_zeroD_sobol_0077080,ceramic-like,1200,6000000000.0,PF_CONSISTENT,0.8753917655911667,0.6573621223762844,16850251361.336342,138768400822.7338,6.195045358412755e-17,47872451.701232135,16850.25136133634,138768.4008227338,07e5159a7c1f37ce321385747e77e2a75370701e7498f7bf05a59a1f60f36308,COMMON_ALGEBRA_EQUAL_BY_CONSTRUCTION,BLOCKED_SOURCE_STATE_ADAPTER_NOT_QUALIFIED
v913_zeroD_sobol_0077080,ceramic-like,1200,6000000000.0,FEMCZM_CONSISTENT,0.8753917655911667,0.6573621223762844,16850251361.336342,138768400822.7338,6.195045358412755e-17,47872451.701232135,16850.25136133634,138768.4008227338,07e5159a7c1f37ce321385747e77e2a75370701e7498f7bf05a59a1f60f36308,COMMON_ALGEBRA_EQUAL_BY_CONSTRUCTION,BLOCKED_SOURCE_STATE_ADAPTER_NOT_QUALIFIED
